arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
24,13.000000,262144,120563218.022089
24,15.300000,32768,156957619.794586
24,19.700000,4096,222111937.431572
24,32.300000,512,364225916.771828
24,90.000000,18,503494141.719526
24,90.000000,27,485663593.754594
24,90.000000,36,464832036.448393
