arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
38,13.000000,262144,74460725.382435
38,15.300000,32768,108825927.875824
38,19.700000,4096,166600118.768125
38,32.300000,512,300450498.285688
38,90.000000,18,449576030.307958
38,90.000000,27,430997685.226697
38,90.000000,36,413284349.432553
