arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,136787856.068907
20,15.300000,32768,171843711.811021
20,19.700000,4096,235524608.803314
20,32.300000,512,374037404.446916
20,90.000000,18,519438485.351695
20,90.000000,27,501285006.427415
20,90.000000,36,484097952.916382
