arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,135736125.325150
20,15.300000,32768,172419509.302149
20,19.700000,4096,234940585.373694
20,32.300000,512,376382307.207983
20,90.000000,18,520423732.068484
20,90.000000,27,502147090.849332
20,90.000000,36,483015372.858655
