arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
28,13.000000,262144,107907696.994405
28,15.300000,32768,144068111.294275
28,19.700000,4096,210051557.679363
28,32.300000,512,345333672.861611
28,90.000000,18,487436918.607966
28,90.000000,27,470340629.276278
28,90.000000,36,451526463.178300
