arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,99150812.823484
30,15.300000,32768,135208177.925664
30,19.700000,4096,195547340.855979
30,32.300000,512,340066560.096711
30,90.000000,18,479510508.638463
30,90.000000,27,460086519.715911
30,90.000000,36,444880656.189712
