arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,71916328.705910
40,15.300000,32768,101045685.422180
40,19.700000,4096,164037957.010072
40,32.300000,512,293042174.932652
40,90.000000,18,439546300.015295
40,90.000000,27,422259980.374953
40,90.000000,36,407756150.379490
