arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,71338769.294455
40,15.300000,32768,99642577.809690
40,19.700000,4096,161226494.846930
40,32.300000,512,294235988.512231
40,90.000000,18,439671625.996974
40,90.000000,27,423433346.162211
40,90.000000,36,405684616.756757
