arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
30,13.000000,262144,99836177.761178
30,15.300000,32768,131883429.104698
30,19.700000,4096,200190255.786749
30,32.300000,512,341097243.869280
30,90.000000,18,480492495.395253
30,90.000000,27,460445128.060803
30,90.000000,36,443324377.487147
