arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
20,13.000000,262144,133788153.983358
20,15.300000,32768,171381642.608627
20,19.700000,4096,235381080.767905
20,32.300000,512,374369951.735905
20,90.000000,18,519618027.899149
20,90.000000,27,501002892.184702
20,90.000000,36,483162555.953619
