arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
26,13.000000,262144,112814228.932012
26,15.300000,32768,148718866.973897
26,19.700000,4096,213394726.020016
26,32.300000,512,355075399.091151
26,90.000000,18,496574872.387094
26,90.000000,27,478419961.780847
26,90.000000,36,459749175.213845
