arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
36,13.000000,262144,81648910.067804
36,15.300000,32768,114281435.771888
36,19.700000,4096,177634277.392160
36,32.300000,512,313746246.507471
36,90.000000,18,456435695.800080
36,90.000000,27,438701212.632995
36,90.000000,36,419097056.225825
