arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
40,13.000000,262144,70768862.700520
40,15.300000,32768,97242691.536097
40,19.700000,4096,160442245.346853
40,32.300000,512,292645605.208852
40,90.000000,18,437748599.249987
40,90.000000,27,422038972.790329
40,90.000000,36,405617067.502130
