arrival_rate,bp_parameter_L,bp_parameter_H,RMLF_L2_norm_flow_time
34,13.000000,262144,87583197.034561
34,15.300000,32768,121172454.924363
34,19.700000,4096,179837213.060567
34,32.300000,512,317869630.752784
34,90.000000,18,462593408.514994
34,90.000000,27,445805756.036966
34,90.000000,36,428176409.562382
