frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
4,508682.164867,507644.075529,508408.806604,508682.164867,508682.164867,508682.164867,11170.000000,11170.000000,11170.000000,11170.000000,11170.000000,11170.000000
16,538694.480903,535036.293133,538694.480903,538694.480903,538694.480903,538694.480903,10190.000000,12386.000000,10190.000000,10190.000000,10190.000000,10190.000000
256,869051.903724,865346.493020,869051.903724,869051.903724,869051.903724,869051.903724,16843.000000,16843.000000,16843.000000,16843.000000,16843.000000,16843.000000
2,663081.184569,660843.738875,663081.184569,663081.184569,663081.184569,663081.184569,13125.000000,13125.000000,13125.000000,13125.000000,13125.000000,13125.000000
512,846752.396405,845897.324147,846752.396405,846752.396405,846752.396405,846752.396405,15667.000000,15667.000000,15667.000000,15667.000000,15667.000000,15667.000000
32,984907.759345,977983.296940,984907.759345,984907.759345,984907.759345,984907.759345,17220.000000,17220.000000,17220.000000,17220.000000,17220.000000,17220.000000
64,894203.152100,887971.974287,894203.152100,894203.152100,894203.152100,894203.152100,17494.000000,17494.000000,17494.000000,17494.000000,17494.000000,17494.000000
128,817029.574714,817009.218289,817029.574714,817029.574714,817029.574714,817029.574714,14128.000000,14128.000000,14128.000000,14128.000000,14128.000000,14128.000000
8,746161.248424,743100.283369,746161.248424,746161.248424,746161.248424,746161.248424,12985.000000,12985.000000,12985.000000,12985.000000,12985.000000,12985.000000
4096,1221304.854287,1261832.413691,1282845.010028,1285411.938121,1285411.938121,1285411.938121,73568.000000,22003.000000,20766.000000,20766.000000,20766.000000,20766.000000
65536,2744522.748482,2667945.077601,2706429.003933,2698385.746828,2796371.527624,2796371.527624,157212.000000,61631.000000,61631.000000,61631.000000,61631.000000,61631.000000
16384,1231939.343466,1234596.889622,1277569.199397,1277746.444797,1277746.444797,1277746.444797,53253.000000,22622.000000,19455.000000,19455.000000,19455.000000,19455.000000
2048,1508300.061171,1535596.774448,1537388.034404,1562476.779515,1562476.779515,1562476.779515,97044.000000,29207.000000,29207.000000,29164.000000,29164.000000,29164.000000
1024,1490493.252457,1505556.074495,1527123.215292,1545124.834233,1545124.834233,1545124.834233,104593.000000,26800.000000,26736.000000,25249.000000,25249.000000,25249.000000
8192,1004362.933052,985465.780603,1000576.723882,1004362.933052,1004362.933052,1004362.933052,16843.000000,16927.000000,16843.000000,16843.000000,16843.000000,16843.000000
32768,3505368.573546,3381594.382141,3530214.090710,3558219.289933,3558219.289933,3558219.289933,102736.000000,61952.000000,56320.000000,56320.000000,56320.000000,56320.000000
