frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
2,350537.399661,350537.399661,350537.399661,350537.399661,350537.399661,350537.399661,6979.000000,6979.000000,6979.000000,6979.000000,6979.000000,6979.000000
4,499359.383279,499359.383279,499359.383279,499359.383279,499359.383279,499359.383279,7619.000000,7619.000000,7619.000000,7619.000000,7619.000000,7619.000000
16,472351.250577,472351.250577,472351.250577,472351.250577,472351.250577,472351.250577,9077.000000,9077.000000,9077.000000,9077.000000,9077.000000,9077.000000
2048,642673.137333,642673.137333,642673.137333,642673.137333,642673.137333,642673.137333,11167.000000,11167.000000,11167.000000,11167.000000,11167.000000,11167.000000
32,720469.229713,720469.229713,720469.229713,720469.229713,720469.229713,720469.229713,11803.000000,11803.000000,11803.000000,11803.000000,11803.000000,11803.000000
8192,812922.462908,812922.462908,812922.462908,812922.462908,812922.462908,812922.462908,15542.000000,15542.000000,15542.000000,15542.000000,15542.000000,15542.000000
8,777958.069152,777958.069152,777958.069152,777958.069152,777958.069152,777958.069152,11411.000000,11411.000000,11411.000000,11411.000000,11411.000000,11411.000000
128,1270043.496728,1270043.496728,1270043.496728,1270043.496728,1270043.496728,1270043.496728,20401.000000,20401.000000,20401.000000,20401.000000,20401.000000,20401.000000
1024,1272447.882196,1272447.882196,1272447.882196,1272447.882196,1272447.882196,1272447.882196,23078.000000,23078.000000,23078.000000,23078.000000,23078.000000,23078.000000
64,899898.388417,899898.388417,899898.388417,899898.388417,899898.388417,899898.388417,16322.000000,16322.000000,16322.000000,16322.000000,16322.000000,16322.000000
512,1527206.579825,1527206.579825,1527206.579825,1527206.579825,1527206.579825,1527206.579825,22165.000000,22165.000000,22165.000000,22165.000000,22165.000000,22165.000000
4096,1668183.920855,1668183.920855,1668183.920855,1668183.920855,1668183.920855,1668183.920855,26431.000000,26431.000000,26431.000000,26431.000000,26431.000000,26431.000000
256,1011206.564200,1011206.564200,1011206.564200,1011206.564200,1011206.564200,1011206.564200,18796.000000,18796.000000,18796.000000,18796.000000,18796.000000,18796.000000
16384,1998805.726545,1998805.726545,1998805.726545,1998805.726545,1998805.726545,1998805.726545,33240.000000,33240.000000,33240.000000,33240.000000,33240.000000,33240.000000
32768,2978633.846677,2978633.846677,2978633.846677,2978633.846677,2978633.846677,2978633.846677,54458.000000,54458.000000,54458.000000,54458.000000,54458.000000,54458.000000
65536,1076166.469404,1076166.469404,1076166.469404,1076166.469404,1076166.469404,1076166.469404,19573.000000,19573.000000,19573.000000,19573.000000,19573.000000,19573.000000
