frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
8,356875.243461,356899.208479,356886.100639,356875.243461,356875.243461,356875.243461,7512.000000,7512.000000,7512.000000,7512.000000,7512.000000,7512.000000
4,483783.142363,483368.412752,483713.466703,483783.142363,483783.142363,483783.142363,8338.000000,8338.000000,8338.000000,8338.000000,8338.000000,8338.000000
2,444781.866960,444393.214511,444801.661182,444781.866960,444781.866960,444781.866960,6544.000000,7021.000000,7101.000000,6544.000000,6544.000000,6544.000000
16,681471.944306,678361.181969,681437.629614,681471.944306,681471.944306,681471.944306,12541.000000,13140.000000,12541.000000,12541.000000,12541.000000,12541.000000
4096,471284.544748,471104.221645,471196.908715,471284.544748,471284.544748,471284.544748,8610.000000,9392.000000,8610.000000,8610.000000,8610.000000,8610.000000
64,872103.429738,869983.167715,872122.906490,872103.429738,872103.429738,872103.429738,15654.000000,16743.000000,15654.000000,15654.000000,15654.000000,15654.000000
32,834231.150889,832998.432870,834189.953373,834231.150889,834231.150889,834231.150889,14806.000000,15404.000000,14806.000000,14806.000000,14806.000000,14806.000000
8192,873006.176299,870211.275398,871726.075840,873006.176299,873006.176299,873006.176299,15392.000000,16035.000000,15753.000000,15392.000000,15392.000000,15392.000000
512,1025942.280839,1022101.563347,1025936.986641,1025942.280839,1025942.280839,1025942.280839,16888.000000,16888.000000,16888.000000,16888.000000,16888.000000,16888.000000
256,935684.067679,931498.325704,934276.478038,935684.067679,935684.067679,935684.067679,15678.000000,15856.000000,15678.000000,15678.000000,15678.000000,15678.000000
128,1099264.230871,1091656.272977,1098061.899077,1099264.230871,1099264.230871,1099264.230871,19397.000000,21753.000000,19778.000000,19397.000000,19397.000000,19397.000000
1024,850664.719263,848965.708031,849779.098126,850664.719263,850664.719263,850664.719263,14213.000000,14642.000000,14213.000000,14213.000000,14213.000000,14213.000000
2048,1465818.504312,1455371.061268,1463851.924582,1465818.504312,1465818.504312,1465818.504312,23727.000000,25021.000000,23727.000000,23727.000000,23727.000000,23727.000000
32768,2613776.182446,2582935.824805,2610491.147746,2613776.198044,2613776.182446,2613776.182446,50662.000000,50662.000000,50662.000000,50662.000000,50662.000000,50662.000000
16384,1884627.343298,1869837.608918,1879786.596910,1883029.822166,1884627.343298,1884627.343298,33476.000000,33476.000000,33476.000000,33476.000000,33476.000000,33476.000000
65536,4481373.721671,4459393.777069,4467022.399162,4481373.721671,4481373.721671,4481373.721671,71731.000000,74295.000000,72945.000000,71731.000000,71731.000000,71731.000000
