frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
2,427739.942272,427739.942272,427739.942272,427739.942272,427739.942272,427739.942272,7199.000000,7199.000000,7199.000000,7199.000000,7199.000000,7199.000000
4,420843.458343,420843.458343,420843.458343,420843.458343,420843.458343,420843.458343,8031.000000,8031.000000,8031.000000,8031.000000,8031.000000,8031.000000
16,521781.900920,521781.900920,521781.900920,521781.900920,521781.900920,521781.900920,9553.000000,9553.000000,9553.000000,9553.000000,9553.000000,9553.000000
16384,666582.247763,666666.942920,666666.942920,666666.942920,666666.942920,666666.942920,17171.000000,17171.000000,17171.000000,17171.000000,17171.000000,17171.000000
4096,960663.520637,960657.285056,960657.285056,960657.285056,960657.285056,960657.285056,16573.000000,16573.000000,16573.000000,16573.000000,16573.000000,16573.000000
8,636484.496913,636484.496913,636484.496913,636484.496913,636484.496913,636484.496913,12796.000000,12796.000000,12796.000000,12796.000000,12796.000000,12796.000000
256,826666.383057,829608.018784,829608.018784,829608.018784,829608.018784,829608.018784,16252.000000,13888.000000,13888.000000,13888.000000,13888.000000,13888.000000
2048,1129124.667783,1129114.978037,1129114.978037,1129114.978037,1129124.667783,1129114.978037,18216.000000,18216.000000,18216.000000,18216.000000,18216.000000,18216.000000
512,891494.425841,891338.327701,891338.327701,891338.327701,891415.128659,891338.327701,14755.000000,14755.000000,14755.000000,14755.000000,14755.000000,14755.000000
64,841869.534373,841869.534373,841869.534373,841869.534373,841869.534373,841869.534373,16253.000000,16253.000000,16253.000000,16253.000000,16253.000000,16253.000000
8192,1586005.963473,1604394.528999,1604394.774987,1604393.515948,1604393.515948,1567233.205212,34958.000000,34958.000000,34958.000000,34958.000000,34958.000000,41183.000000
32768,1470986.284019,1474886.135058,1474886.135058,1474886.135058,1474886.142042,1436050.724250,27258.000000,27258.000000,27258.000000,27258.000000,27258.000000,59072.000000
128,1076242.966494,1076209.941442,1076209.941442,1076209.941442,1076242.966494,1076209.941442,18983.000000,18983.000000,18983.000000,18983.000000,18983.000000,18983.000000
32,1088467.825832,1090809.569950,1090809.569950,1090809.569950,1090809.569950,1090809.569950,18533.000000,18533.000000,18533.000000,18533.000000,18533.000000,18533.000000
1024,1524095.833244,1534500.405245,1534500.405245,1534500.405245,1534500.405245,1534500.405245,24949.000000,24216.000000,24216.000000,24216.000000,24216.000000,24216.000000
65536,1555708.871364,1555708.871364,1555707.558613,1555707.558613,1555707.558613,1534121.346716,26448.000000,26448.000000,26448.000000,26448.000000,26448.000000,34238.000000
