frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode3_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode5_maximum_flow_time,Dynamic_BAL_njobs100_mode6_maximum_flow_time
16,200856.043434,200856.043434,200856.043434,200856.043434,200856.043434,200856.043434,6923.000000,6923.000000,6923.000000,6923.000000,6923.000000,6923.000000
8,381782.163701,381568.744872,381568.744872,381568.744872,381568.744872,381568.744872,7179.000000,7179.000000,7179.000000,7179.000000,7179.000000,7179.000000
32,362892.544747,362892.544747,362892.544747,362892.544747,362892.544747,362892.544747,5333.000000,5333.000000,5333.000000,5333.000000,5333.000000,5333.000000
8192,814148.209375,814148.209375,814148.209375,814148.209375,814148.209375,814148.209375,15946.000000,15946.000000,15946.000000,15946.000000,15946.000000,15946.000000
2,542908.828435,542908.828435,542908.828435,542908.828435,542908.828435,542908.828435,8894.000000,8894.000000,8894.000000,8894.000000,8894.000000,8894.000000
512,950122.233680,950122.233680,950122.233680,950122.233680,950122.233680,950122.233680,17603.000000,17603.000000,17603.000000,17603.000000,17603.000000,17603.000000
1024,779872.190779,779751.581010,779751.581010,779751.581010,779872.190779,779751.581010,13986.000000,13986.000000,13986.000000,13986.000000,13986.000000,13986.000000
32768,1511575.208477,1511575.208477,1511575.208477,1511575.208477,1511575.208477,1511575.208477,37769.000000,37769.000000,37769.000000,37769.000000,37769.000000,37769.000000
128,1053622.880156,1053622.880156,1053622.880156,1053622.880156,1053622.880156,1053622.880156,18083.000000,18083.000000,18083.000000,18083.000000,18083.000000,18083.000000
4,792489.165433,792489.165433,792489.165433,792489.165433,792489.165433,792489.165433,11560.000000,11560.000000,11560.000000,11560.000000,11560.000000,11560.000000
64,1000898.996034,1000898.996034,1000898.996034,1000898.996034,1000898.996034,1000898.996034,17482.000000,17482.000000,17482.000000,17482.000000,17482.000000,17482.000000
4096,1495009.240456,1495009.240456,1495009.240456,1495009.240456,1495009.240456,1495009.240456,23919.000000,23919.000000,23919.000000,23919.000000,23919.000000,23919.000000
2048,1341422.029281,1343312.447960,1343312.447960,1343312.447960,1343312.447960,1343312.447960,20377.000000,20377.000000,20377.000000,20377.000000,20377.000000,20377.000000
65536,2121433.085016,2121433.085016,2121433.085016,2121433.085016,2121433.085016,2121433.085016,41406.000000,41406.000000,41406.000000,41406.000000,41406.000000,41406.000000
256,1403266.919107,1403266.919107,1403266.919107,1403266.919107,1403266.919107,1403266.919107,22699.000000,22699.000000,22699.000000,22699.000000,22699.000000,22699.000000
16384,1444990.275376,1448382.460780,1448382.460780,1448382.460780,1448382.460780,1412774.495197,20438.000000,20438.000000,20438.000000,20438.000000,20438.000000,65917.000000
