frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
32768,365601.971427,365601.971427,365601.971427,365601.971427,365601.971427,365601.971427,8269.000000,8269.000000,8269.000000,8269.000000,8269.000000,8269.000000
4,483506.271520,483506.271520,483506.271520,483506.271520,483506.271520,483506.271520,11071.000000,11071.000000,11071.000000,11071.000000,11071.000000,11071.000000
2,190630.216739,190630.216739,190630.216739,190630.216739,190630.216739,190630.216739,4278.000000,4278.000000,4278.000000,4278.000000,4278.000000,4278.000000
64,685017.588968,685017.588968,685017.588968,685017.588968,685017.588968,685017.588968,11798.000000,11798.000000,11798.000000,11798.000000,11798.000000,11798.000000
256,1028729.688894,1028729.688894,1028729.688894,1028729.688894,1028729.688894,1028729.688894,20053.000000,20053.000000,20053.000000,20053.000000,20053.000000,20053.000000
32,738529.321383,738529.321383,738529.321383,738529.321383,738529.321383,738529.321383,10172.000000,10172.000000,10172.000000,10172.000000,10172.000000,10172.000000
8,647189.689490,647189.689490,647189.689490,647189.689490,647189.689490,647189.689490,11264.000000,11264.000000,11264.000000,11264.000000,11264.000000,11264.000000
2048,928707.631004,928707.631004,928707.631004,928707.631004,928707.631004,928707.631004,15492.000000,15492.000000,15492.000000,15492.000000,15492.000000,15492.000000
16,948840.868468,948840.868468,948840.868468,948840.868468,948840.868468,948840.868468,13886.000000,13886.000000,13886.000000,13886.000000,13886.000000,13886.000000
1024,1288439.164452,1288439.164452,1288439.164452,1288439.164452,1288439.164452,1288439.164452,23513.000000,23513.000000,23513.000000,23513.000000,23513.000000,23513.000000
512,1076350.775286,1076350.775286,1076350.775286,1076350.775286,1076350.775286,1076350.775286,18424.000000,18424.000000,18424.000000,18424.000000,18424.000000,18424.000000
128,1146717.431577,1146717.431577,1146717.431577,1146717.431577,1146717.431577,1146717.431577,21407.000000,21407.000000,21407.000000,21407.000000,21407.000000,21407.000000
65536,1429240.387469,1429240.387469,1429240.387469,1429240.387469,1429240.387469,1429240.387469,23608.000000,23608.000000,23608.000000,23608.000000,23608.000000,23608.000000
8192,1412401.754502,1412401.754502,1412401.754502,1412401.754502,1412401.754502,1412401.754502,27184.000000,27184.000000,27184.000000,27184.000000,27184.000000,27184.000000
4096,1861137.643798,1861137.643798,1861137.643798,1861137.643798,1861137.643798,1861137.643798,30505.000000,30505.000000,30505.000000,30505.000000,30505.000000,30505.000000
16384,2804457.379027,2804457.379027,2804457.379027,2804457.379027,2804457.379027,2804457.379027,49791.000000,49791.000000,49791.000000,49791.000000,49791.000000,49791.000000
