frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
2,190525.957234,191045.214025,190513.341493,190525.957234,190525.957234,190525.957234,3806.000000,4273.000000,3806.000000,3806.000000,3806.000000,3806.000000
32768,365571.446582,366941.024870,365390.320563,365571.446582,365571.446582,365571.446582,8269.000000,10211.000000,8342.000000,8269.000000,8269.000000,8269.000000
4,483499.414242,482824.117752,483499.414242,483499.414242,483499.414242,483499.414242,11071.000000,11480.000000,11071.000000,11071.000000,11071.000000,11071.000000
8,647172.001058,645499.988869,647186.747763,647172.001058,647172.001058,647172.001058,11264.000000,11670.000000,11264.000000,11264.000000,11264.000000,11264.000000
64,684969.672851,684460.140930,684969.672851,684969.672851,684969.672851,684969.672851,11798.000000,11798.000000,11798.000000,11798.000000,11798.000000,11798.000000
32,738519.858363,737212.690664,738327.652350,738519.858363,738519.858363,738519.858363,10172.000000,11453.000000,10172.000000,10172.000000,10172.000000,10172.000000
128,1146714.087122,1142643.279007,1146714.087122,1146714.087122,1146714.087122,1146714.087122,21407.000000,21407.000000,21407.000000,21407.000000,21407.000000,21407.000000
256,1028660.252483,1024966.015748,1026596.235296,1028660.252483,1028660.252483,1028660.252483,20053.000000,20053.000000,20053.000000,20053.000000,20053.000000,20053.000000
16,948819.177508,944847.969057,948530.648749,948819.177508,948819.177508,948819.177508,13886.000000,14269.000000,13886.000000,13886.000000,13886.000000,13886.000000
1024,1288376.683749,1283124.123289,1287946.453866,1288376.683749,1288376.683749,1288376.683749,23513.000000,23513.000000,23513.000000,23513.000000,23513.000000,23513.000000
2048,928652.173822,924079.319608,926802.919858,928652.173822,928652.173822,928652.173822,15492.000000,16182.000000,15492.000000,15492.000000,15492.000000,15492.000000
65536,1429232.780705,1424039.565054,1427890.931154,1429232.780705,1429232.780705,1429232.780705,23608.000000,23608.000000,23608.000000,23608.000000,23608.000000,23608.000000
8192,1412387.560663,1405411.131841,1410246.022583,1412387.560663,1412387.560663,1412387.560663,27184.000000,27184.000000,27184.000000,27184.000000,27184.000000,27184.000000
4096,1861125.138226,1847545.626152,1861125.137828,1861125.138226,1861125.138226,1861125.138226,30505.000000,30505.000000,30505.000000,30505.000000,30505.000000,30505.000000
512,1076288.173223,1073069.923234,1075749.780479,1076288.173223,1076288.173223,1076288.173223,18424.000000,18424.000000,18424.000000,18424.000000,18424.000000,18424.000000
16384,2804457.230035,2783272.225956,2803303.951699,2804457.235840,2804457.230035,2804457.230035,49791.000000,49791.000000,49791.000000,49791.000000,49791.000000,49791.000000
