frequency,Dynamic_njobs100_mode1_L2_norm_flow_time,Dynamic_njobs100_mode2_L2_norm_flow_time,Dynamic_njobs100_mode3_L2_norm_flow_time,Dynamic_njobs100_mode4_L2_norm_flow_time,Dynamic_njobs100_mode5_L2_norm_flow_time,Dynamic_njobs100_mode6_L2_norm_flow_time,Dynamic_njobs100_mode7_L2_norm_flow_time,Dynamic_njobs100_mode1_max_flow_time,Dynamic_njobs100_mode2_max_flow_time,Dynamic_njobs100_mode3_max_flow_time,Dynamic_njobs100_mode4_max_flow_time,Dynamic_njobs100_mode5_max_flow_time,Dynamic_njobs100_mode6_max_flow_time,Dynamic_njobs100_mode7_max_flow_time
128,214454.811804,214454.811804,214454.811804,214454.811804,214454.811804,214454.811804,214454.811804,43524.000000,43524.000000,43524.000000,43524.000000,43524.000000,43524.000000,43524.000000
1024,192530.302833,192530.302833,192530.302833,192530.302833,192530.302833,192530.302833,192530.302833,47256.000000,47256.000000,47256.000000,47256.000000,47256.000000,47256.000000,47256.000000
2048,248241.735012,250111.988451,219970.780789,248241.735012,248241.735012,219970.780789,219970.780789,53797.000000,53797.000000,53797.000000,53797.000000,53797.000000,53797.000000,53797.000000
16,210498.892855,210498.892855,210498.892855,210498.892855,210498.892855,210498.892855,210498.892855,51726.000000,51726.000000,51726.000000,51726.000000,51726.000000,51726.000000,51726.000000
256,252108.411710,214911.397122,214911.397122,244753.639062,252108.411710,214911.397122,214911.397122,44475.000000,53385.000000,53385.000000,49400.000000,44475.000000,53385.000000,53385.000000
16384,35939.805453,35939.805453,35939.805453,35939.805453,35939.805453,35939.805453,35939.805453,13259.000000,13259.000000,13259.000000,13259.000000,13259.000000,13259.000000,13259.000000
32768,78968.739562,78968.739562,78968.739562,78968.739562,78968.739562,78968.739562,78968.739562,3757.000000,3757.000000,3757.000000,3757.000000,3757.000000,3757.000000,3757.000000
32,195654.038162,195654.038162,195654.038162,195654.038162,195654.038162,195654.038162,195654.038162,44921.000000,44921.000000,44921.000000,44921.000000,44921.000000,44921.000000,44921.000000
4,197527.234421,197527.234421,197527.234421,197527.234421,197527.234421,197527.234421,197527.234421,44518.000000,44518.000000,44518.000000,44518.000000,44518.000000,44518.000000,44518.000000
8192,70802.796272,70802.796272,70802.796272,70802.796272,70802.796272,70802.796272,70802.796272,28737.000000,28737.000000,28737.000000,28737.000000,28737.000000,28737.000000,28737.000000
4096,256430.484233,256430.484233,256430.484233,256430.484233,256430.484233,256430.484233,256430.484233,147979.000000,147979.000000,147979.000000,147979.000000,147979.000000,147979.000000,147979.000000
64,194116.392193,194116.392193,194116.392193,194116.392193,194116.392193,194116.392193,194116.392193,49019.000000,49019.000000,49019.000000,49019.000000,49019.000000,49019.000000,49019.000000
8,203082.602076,203082.602076,203082.602076,203082.602076,203082.602076,203082.602076,203082.602076,47185.000000,47185.000000,47185.000000,47185.000000,47185.000000,47185.000000,47185.000000
512,181988.586433,181988.586433,181988.586433,181988.586433,181988.586433,181988.586433,181988.586433,35788.000000,35788.000000,35788.000000,35788.000000,35788.000000,35788.000000,35788.000000
65536,354025.933835,354025.933835,354025.933835,354025.933835,354025.933835,354025.933835,354025.933835,53627.000000,53627.000000,53627.000000,53627.000000,53627.000000,53627.000000,53627.000000
2,177305.551281,177305.551281,177305.551281,177305.551281,177305.551281,177305.551281,177305.551281,33184.000000,33184.000000,33184.000000,33184.000000,33184.000000,33184.000000,33184.000000
