frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
32768,1508133.339475,1508133.339475,1508133.339475,1508133.339475,1508133.339475,1508133.339475
2,696810.047923,696810.047923,696810.047923,696810.047923,696810.047923,696810.047923
16,720228.592840,720228.592840,720228.592840,720228.592840,720228.592840,720228.592840
8,668052.045594,668052.045594,668052.045594,668052.045594,668052.045594,668052.045594
32,947932.000636,947932.000636,947932.000636,947932.000636,947932.000636,947932.000636
64,962113.126823,962113.126823,962113.126823,962113.126823,962113.126823,962113.126823
2048,968606.309434,968606.309434,968606.309434,968606.309434,968606.309434,968606.309434
256,1560734.877683,1560734.877683,1560734.877683,1560734.877683,1560734.877683,1560734.877683
4096,1156177.041221,1156177.041221,1156177.041221,1156177.041221,1156177.041221,1156177.041221
4,484841.317709,484841.317709,484841.317709,484841.317709,484841.317709,484841.317709
128,878838.401175,878838.401175,878838.401175,878838.401175,878838.401175,878838.401175
512,973461.495473,973461.495473,973461.495473,973461.495473,973461.495473,973461.495473
1024,1197582.933503,1197582.933503,1197582.933503,1197582.933503,1197582.933503,1197582.933503
16384,1665661.231245,1665661.231245,1665661.231245,1665661.231245,1665661.231245,1665661.231245
65536,2309409.155242,2309409.155242,2309409.155242,2309409.155242,2309409.155242,2309409.155242
8192,1552208.046044,1552208.046044,1552208.046044,1552208.046044,1552208.046044,1552208.046044
