frequency,RFDynamic_njobs500_mode0_L2_norm_flow_time,RFDynamic_njobs500_mode1_L2_norm_flow_time,RFDynamic_njobs500_mode2_L2_norm_flow_time,RFDynamic_njobs500_mode4_L2_norm_flow_time,RFDynamic_njobs500_mode8_L2_norm_flow_time,RFDynamic_njobs500_mode16_L2_norm_flow_time,RFDynamic_njobs500_mode0_maximum_flow_time,RFDynamic_njobs500_mode1_maximum_flow_time,RFDynamic_njobs500_mode2_maximum_flow_time,RFDynamic_njobs500_mode4_maximum_flow_time,RFDynamic_njobs500_mode8_maximum_flow_time,RFDynamic_njobs500_mode16_maximum_flow_time
64,843778.446411,843778.446411,843778.446411,843778.446411,843778.446411,843778.446411,13808.000000,13808.000000,13808.000000,13808.000000,13808.000000,13808.000000
2,513175.800051,513175.800051,513175.800051,513175.800051,513175.800051,513175.800051,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000,9798.000000
128,1177498.844226,1177498.844226,1177498.844226,1177498.844226,1177498.844226,1177498.844226,21153.000000,21153.000000,21153.000000,21153.000000,21153.000000,21153.000000
8192,1262570.646974,1262570.646974,1262570.646974,1262570.646974,1262570.646974,1262570.646974,21650.000000,21650.000000,21650.000000,21650.000000,21650.000000,21650.000000
32768,1975657.904544,1975657.904544,1975657.904544,1975657.904544,1975657.904544,1975657.904544,27906.000000,27906.000000,27906.000000,27906.000000,27906.000000,27906.000000
65536,779595.738412,779595.738412,779595.738412,779595.738412,779595.738412,779595.738412,12488.000000,12488.000000,12488.000000,12488.000000,12488.000000,12488.000000
512,709159.025324,709159.025324,709159.025324,709159.025324,709159.025324,709159.025324,13857.000000,13857.000000,13857.000000,13857.000000,13857.000000,13857.000000
1024,1205548.959785,1205548.959785,1205548.959785,1205548.959785,1205548.959785,1205548.959785,18903.000000,18903.000000,18903.000000,18903.000000,18903.000000,18903.000000
4,295514.676989,295514.676989,295514.676989,295514.676989,295514.676989,295514.676989,6462.000000,6462.000000,6462.000000,6462.000000,6462.000000,6462.000000
8,639789.793462,639789.793462,639789.793462,639789.793462,639789.793462,639789.793462,10328.000000,10328.000000,10328.000000,10328.000000,10328.000000,10328.000000
2048,834808.273731,834808.273731,834808.273731,834808.273731,834808.273731,834808.273731,15486.000000,15486.000000,15486.000000,15486.000000,15486.000000,15486.000000
32,849187.486578,849187.486578,849187.486578,849187.486578,849187.486578,849187.486578,14523.000000,14523.000000,14523.000000,14523.000000,14523.000000,14523.000000
16384,1112898.414442,1112898.414442,1112898.414442,1112898.414442,1112898.414442,1112898.414442,24038.000000,24038.000000,24038.000000,24038.000000,24038.000000,24038.000000
16,737861.033332,737861.033332,737861.033332,737861.033332,737861.033332,737861.033332,10341.000000,10341.000000,10341.000000,10341.000000,10341.000000,10341.000000
4096,1374919.121128,1374919.121128,1374919.121128,1374919.121128,1374919.121128,1374919.121128,22835.000000,22835.000000,22835.000000,22835.000000,22835.000000,22835.000000
256,1284466.880415,1284466.880415,1284466.880415,1284466.880415,1284466.880415,1284466.880415,20050.000000,20050.000000,20050.000000,20050.000000,20050.000000,20050.000000
