frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2048,384247.910922,384247.910922,384247.910922,384247.910922,384247.910922,384247.910922
8,316816.938127,316816.938127,316816.938127,316816.938127,316816.938127,316816.938127
4,493606.744205,493606.744205,493606.744205,493606.744205,493606.744205,493606.744205
2,467682.220331,467682.220331,467682.220331,467682.220331,467682.220331,467682.220331
32,828512.509941,828512.509941,828512.509941,828512.509941,828512.509941,828512.509941
65536,1120529.842268,1120529.842268,1120529.842268,1120529.842268,1120529.842268,1120529.842268
16,599987.149632,599987.149632,599987.149632,599987.149632,599987.149632,599987.149632
64,877388.548678,877388.548678,877388.548678,877388.548678,877388.548678,877388.548678
16384,1697350.162553,1697350.162553,1697350.162553,1697350.162553,1697350.162553,1697350.162553
8192,1524503.686304,1524503.686304,1524503.686304,1524503.686304,1524503.686304,1524503.686304
1024,844056.120417,844056.120417,844056.120417,844056.120417,844056.120417,844056.120417
128,1164322.182221,1164322.182221,1164322.182221,1164322.182221,1164322.182221,1164322.182221
32768,1789774.680956,1789774.680956,1789774.680956,1789774.680956,1789774.680956,1789774.680956
512,1189932.885953,1189932.885953,1189932.885953,1189932.885953,1189932.885953,1189932.885953
256,916600.755983,916600.755983,916600.755983,916600.755983,916600.755983,916600.755983
4096,2066826.632188,2066826.632188,2066826.632188,2066826.632188,2066826.632188,2066826.632188
