frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
4,590513.465840,590513.465840,590513.465840,590513.465840,590513.465840,590513.465840,9246.000000,9246.000000,9246.000000,9246.000000,9246.000000,9246.000000
16,915762.052317,915762.052317,915762.052317,915762.052317,915762.052317,915762.052317,14872.000000,14872.000000,14872.000000,14872.000000,14872.000000,14872.000000
8,1066984.474371,1066984.474371,1066984.474371,1066984.474371,1066984.474371,1066984.474371,17035.000000,17035.000000,17035.000000,17035.000000,17035.000000,17035.000000
128,727418.575948,727418.575948,727418.575948,727418.575948,727418.575948,727418.575948,15010.000000,15010.000000,15010.000000,15010.000000,15010.000000,15010.000000
65536,1971402.521877,1971402.521877,1971402.521877,1971402.521877,1971402.521877,1971402.521877,32352.000000,32352.000000,32352.000000,32352.000000,32352.000000,32352.000000
2048,1260780.121824,1260780.121824,1260780.121824,1260780.121824,1260780.121824,1260780.121824,20679.000000,20679.000000,20679.000000,20679.000000,20679.000000,20679.000000
1024,871222.645646,871222.645646,871222.645646,871222.645646,871222.645646,871222.645646,16553.000000,16553.000000,16553.000000,16553.000000,16553.000000,16553.000000
256,1413883.888331,1413883.888331,1413883.888331,1413883.888331,1413883.888331,1413883.888331,23895.000000,23895.000000,23895.000000,23895.000000,23895.000000,23895.000000
8192,895526.619016,895526.619016,895526.619016,895526.619016,895526.619016,895526.619016,19671.000000,19671.000000,19671.000000,19671.000000,19671.000000,19671.000000
2,734463.049086,734463.049086,734463.049086,734463.049086,734463.049086,734463.049086,13954.000000,13954.000000,13954.000000,13954.000000,13954.000000,13954.000000
16384,1430233.887432,1430233.887432,1430233.887432,1430233.887432,1430233.887432,1430233.887432,25477.000000,25477.000000,25477.000000,25477.000000,25477.000000,25477.000000
64,947341.996719,947341.996719,947341.996719,947341.996719,947341.996719,947341.996719,15248.000000,15248.000000,15248.000000,15248.000000,15248.000000,15248.000000
32768,2216344.081856,2216344.081856,2216344.081856,2216344.081856,2216344.081856,2216344.081856,36934.000000,36934.000000,36934.000000,36934.000000,36934.000000,36934.000000
4096,1456375.537115,1456375.537115,1456375.537115,1456375.537115,1456375.537115,1456375.537115,25020.000000,25020.000000,25020.000000,25020.000000,25020.000000,25020.000000
512,1377316.866867,1377316.866867,1377316.866867,1377316.866867,1377316.866867,1377316.866867,22301.000000,22301.000000,22301.000000,22301.000000,22301.000000,22301.000000
32,523844.421863,523844.421863,523844.421863,523844.421863,523844.421863,523844.421863,11428.000000,11428.000000,11428.000000,11428.000000,11428.000000,11428.000000
