frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
64,252053.810584,252053.810584,252053.810584,252053.810584,252053.810584,252053.810584
2,393326.388169,393326.388169,393326.388169,393326.388169,393326.388169,393326.388169
32768,599007.345849,599007.345849,599007.345849,599007.345849,599007.345849,599007.345849
4,353762.377546,353762.377546,353762.377546,353762.377546,353762.377546,353762.377546
128,961303.480554,961303.480554,961303.480554,961303.480554,961303.480554,961303.480554
8192,334631.732618,334631.732618,334631.732618,334631.732618,334631.732618,334631.732618
16384,822837.045833,822837.045833,822837.045833,822837.045833,822837.045833,822837.045833
8,683921.045719,683921.045719,683921.045719,683921.045719,683921.045719,683921.045719
16,824049.546513,824049.546513,824049.546513,824049.546513,824049.546513,824049.546513
256,1135973.735814,1135973.735814,1135973.735814,1135973.735814,1135973.735814,1135973.735814
1024,1021013.980107,1021013.980107,1021013.980107,1021013.980107,1021013.980107,1021013.980107
32,597133.168582,597133.168582,597133.168582,597133.168582,597133.168582,597133.168582
2048,915290.648724,915290.648724,915290.648724,915290.648724,915290.648724,915290.648724
512,1105552.215050,1105552.215050,1105552.215050,1105552.215050,1105552.215050,1105552.215050
4096,1306568.691107,1306568.691107,1306568.691107,1306568.691107,1306568.691107,1306568.691107
65536,3415298.373678,3415298.373678,3415298.373678,3415298.373678,3415298.373678,3415298.373678
