frequency,RFDynamic_njobs200_mode0_L2_norm_flow_time,RFDynamic_njobs200_mode1_L2_norm_flow_time,RFDynamic_njobs200_mode2_L2_norm_flow_time,RFDynamic_njobs200_mode4_L2_norm_flow_time,RFDynamic_njobs200_mode8_L2_norm_flow_time,RFDynamic_njobs200_mode16_L2_norm_flow_time,RFDynamic_njobs200_mode0_maximum_flow_time,RFDynamic_njobs200_mode1_maximum_flow_time,RFDynamic_njobs200_mode2_maximum_flow_time,RFDynamic_njobs200_mode4_maximum_flow_time,RFDynamic_njobs200_mode8_maximum_flow_time,RFDynamic_njobs200_mode16_maximum_flow_time
2,169955.516404,169955.516404,169955.516404,169955.516404,169955.516404,169955.516404,4753.000000,4753.000000,4753.000000,4753.000000,4753.000000,4753.000000
16384,703762.209682,703762.209682,703762.209682,703762.209682,703762.209682,703762.209682,15023.000000,15023.000000,15023.000000,15023.000000,15023.000000,15023.000000
32768,2481028.703538,2481028.703538,2481028.703538,2481028.703538,2481028.703538,2481028.703538,37089.000000,37089.000000,37089.000000,37089.000000,37089.000000,37089.000000
1024,1010875.171935,1010875.171935,1010875.171935,1010875.171935,1010875.171935,1010875.171935,18845.000000,18845.000000,18845.000000,18845.000000,18845.000000,18845.000000
16,668860.890334,668860.890334,668860.890334,668860.890334,668860.890334,668860.890334,9506.000000,9506.000000,9506.000000,9506.000000,9506.000000,9506.000000
8192,1026492.447967,1026492.447967,1026492.447967,1026492.447967,1026492.447967,1026492.447967,20116.000000,20116.000000,20116.000000,20116.000000,20116.000000,20116.000000
4,470150.123451,470150.123451,470150.123451,470150.123451,470150.123451,470150.123451,9072.000000,9072.000000,9072.000000,9072.000000,9072.000000,9072.000000
4096,956359.801936,956359.801936,956359.801936,956359.801936,956359.801936,956359.801936,21334.000000,21334.000000,21334.000000,21334.000000,21334.000000,21334.000000
512,1449461.390084,1449461.390084,1449461.390084,1449461.390084,1449461.390084,1449461.390084,24161.000000,24161.000000,24161.000000,24161.000000,24161.000000,24161.000000
8,628797.548810,628797.548810,628797.548810,628797.548810,628797.548810,628797.548810,10366.000000,10366.000000,10366.000000,10366.000000,10366.000000,10366.000000
32,920154.239012,920154.239012,920154.239012,920154.239012,920154.239012,920154.239012,18511.000000,18511.000000,18511.000000,18511.000000,18511.000000,18511.000000
256,789959.797614,789959.797614,789959.797614,789959.797614,789959.797614,789959.797614,14649.000000,14649.000000,14649.000000,14649.000000,14649.000000,14649.000000
64,780560.334105,780560.334105,780560.334105,780560.334105,780560.334105,780560.334105,12696.000000,12696.000000,12696.000000,12696.000000,12696.000000,12696.000000
128,874765.562690,874765.562690,874765.562690,874765.562690,874765.562690,874765.562690,17344.000000,17344.000000,17344.000000,17344.000000,17344.000000,17344.000000
2048,1120233.447524,1120233.447524,1120233.447524,1120233.447524,1120233.447524,1120233.447524,17602.000000,17602.000000,17602.000000,17602.000000,17602.000000,17602.000000
65536,2817086.539868,2817086.539868,2817086.539868,2817086.539868,2817086.539868,2817086.539868,37295.000000,37295.000000,37295.000000,37295.000000,37295.000000,37295.000000
