frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
4,346008.248938,346008.248938,346008.248938,346008.248938,346008.248938,346008.248938,5127.000000,5127.000000,5127.000000,5127.000000,5127.000000,5127.000000
2048,783254.204435,782458.504978,783254.204435,783254.204435,783254.204435,783254.204435,14426.000000,14426.000000,14426.000000,14426.000000,14426.000000,14426.000000
16,529924.991411,529924.991411,529924.991411,529924.991411,529924.991411,529924.991411,8704.000000,8704.000000,8704.000000,8704.000000,8704.000000,8704.000000
2,508779.053738,508779.053738,508779.053738,508779.053738,508779.053738,508779.053738,9599.000000,9599.000000,9599.000000,9599.000000,9599.000000,9599.000000
32,445763.555677,445763.555677,445763.555677,445763.555677,445763.555677,445763.555677,8963.000000,8963.000000,8963.000000,8963.000000,8963.000000,8963.000000
1024,1277362.850566,1277344.368119,1277362.850566,1277362.850566,1277362.850566,1277362.850566,22061.000000,22061.000000,22061.000000,22061.000000,22061.000000,22061.000000
8192,694137.121270,694137.121270,694137.121270,694137.121270,694137.121270,694137.121270,13354.000000,13354.000000,13354.000000,13354.000000,13354.000000,13354.000000
256,1249706.272907,1249706.272907,1249706.272907,1249706.272907,1249706.272907,1249706.272907,22043.000000,22043.000000,22043.000000,22043.000000,22043.000000,22043.000000
128,1224367.984699,1224367.984699,1224367.984699,1224367.984699,1224367.984699,1224367.984699,18161.000000,18161.000000,18161.000000,18161.000000,18161.000000,18161.000000
32768,1087922.511887,1085249.394684,1087922.511887,1087922.511887,1087922.511887,1087922.511887,18787.000000,18787.000000,18787.000000,18787.000000,18787.000000,18787.000000
8,837679.531228,837679.531228,837679.531228,837679.531228,837679.531228,837679.531228,14583.000000,14583.000000,14583.000000,14583.000000,14583.000000,14583.000000
64,1063540.320861,1063540.320861,1063540.320861,1063540.320861,1063540.320861,1063540.320861,19120.000000,19120.000000,19120.000000,19120.000000,19120.000000,19120.000000
16384,1313597.090794,1313597.090794,1313597.090794,1313597.090794,1313597.090794,1313597.090794,20397.000000,20397.000000,20397.000000,20397.000000,20397.000000,20397.000000
512,926668.068220,925333.417246,926668.068220,926668.068220,926668.068220,926668.068220,13123.000000,13123.000000,13123.000000,13123.000000,13123.000000,13123.000000
4096,1653078.551184,1652079.906903,1653078.551184,1653078.551184,1653078.551184,1653078.551184,28737.000000,28737.000000,28737.000000,28737.000000,28737.000000,28737.000000
65536,2114002.575916,2114002.575916,2114002.575916,2114002.575916,2114002.575916,2114002.575916,37694.000000,37694.000000,37694.000000,37694.000000,37694.000000,37694.000000
