frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,524218.825932,524218.825932,524218.825932,524218.825932,524218.825932,524218.825932
32768,959443.758317,959443.758317,959443.758317,959443.758317,959443.758317,959443.758317
2,627437.845576,627437.845576,627437.845576,627437.845576,627437.845576,627437.845576
32,792872.429315,792872.429315,792872.429315,792872.429315,792872.429315,792872.429315
16,503095.763401,503095.763401,503095.763401,503095.763401,503095.763401,503095.763401
128,1041184.555517,1041184.555517,1041184.555517,1041184.555517,1041184.555517,1041184.555517
8,673530.372709,673530.372709,673530.372709,673530.372709,673530.372709,673530.372709
1024,1236932.497975,1236932.497975,1236932.497975,1236932.497975,1236932.497975,1236932.497975
64,1168243.640791,1168243.640791,1168243.640791,1168243.640791,1168243.640791,1168243.640791
8192,958968.100211,958968.100211,958968.100211,958968.100211,958968.100211,958968.100211
512,1273022.508649,1273022.508649,1273022.508649,1273022.508649,1273022.508649,1273022.508649
256,1060350.777210,1060350.777210,1060350.777210,1060350.777210,1060350.777210,1060350.777210
65536,859425.571591,859425.571591,859425.571591,859425.571591,859425.571591,859425.571591
4096,1211756.057441,1211756.057441,1211756.057441,1211756.057441,1211756.057441,1211756.057441
2048,1862866.529022,1862866.529022,1862866.529022,1862866.529022,1862866.529022,1862866.529022
16384,2144241.590801,2144241.590801,2144241.590801,2144241.590801,2144241.590801,2144241.590801
