frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
32768,655558.919581,19587.000000,655133.698633,19587.000000,655558.919581,19587.000000,655558.919581,19587.000000,655558.919581,19587.000000,655558.919581,19587.000000
8,539145.925078,10271.000000,539204.859931,10271.000000,539145.925078,10271.000000,539145.925078,10271.000000,539145.925078,10271.000000,539145.925078,10271.000000
4,592159.947767,9922.000000,592257.148186,9922.000000,592159.947767,9922.000000,592159.947767,9922.000000,592159.947767,9922.000000,592159.947767,9922.000000
16384,447359.268253,9631.000000,439342.504056,14636.000000,442733.583969,13025.000000,447359.268253,9631.000000,447359.268253,9631.000000,447359.268253,9631.000000
2,465781.008753,8548.000000,461994.750208,11854.000000,464407.838437,10985.000000,465781.008753,8548.000000,465781.008753,8548.000000,465781.008753,8548.000000
256,1276960.217684,23525.000000,1247201.282483,23525.000000,1273969.808858,23525.000000,1276960.217684,23525.000000,1276960.217684,23525.000000,1276960.217684,23525.000000
16,696386.676775,10790.000000,696386.676775,10790.000000,696386.676775,10790.000000,696386.676775,10790.000000,696386.676775,10790.000000,696386.676775,10790.000000
128,1055065.005655,17243.000000,1051167.922214,17243.000000,1055065.005655,17243.000000,1055065.005655,17243.000000,1055065.005655,17243.000000,1055065.005655,17243.000000
512,1287349.764451,46791.000000,1293040.382788,21972.000000,1307327.028091,21972.000000,1307327.028091,21972.000000,1307327.028091,21972.000000,1307327.028091,21972.000000
2048,1246152.672787,30716.000000,1236152.657673,19387.000000,1251886.153480,18689.000000,1254573.242398,18689.000000,1254573.242398,18689.000000,1254573.242398,18689.000000
32,1062982.165251,19564.000000,1055229.422552,19564.000000,1062982.165251,19564.000000,1062982.165251,19564.000000,1062982.165251,19564.000000,1062982.165251,19564.000000
64,1083275.813908,17020.000000,1080842.799590,17020.000000,1083275.813908,17020.000000,1083275.813908,17020.000000,1083275.813908,17020.000000,1083275.813908,17020.000000
4096,1560128.272565,57894.000000,1582569.084054,26757.000000,1607234.130570,25368.000000,1607234.130570,25368.000000,1607234.130570,25368.000000,1607234.130570,25368.000000
1024,1144319.315539,19532.000000,1136381.156254,20073.000000,1144319.315539,19532.000000,1144319.315539,19532.000000,1144319.315539,19532.000000,1144319.315539,19532.000000
8192,1753890.504520,133993.000000,1763830.466819,31480.000000,1784410.650082,31480.000000,1787553.711435,31480.000000,1787553.711435,31480.000000,1787553.711435,31480.000000
65536,2427714.387315,98440.000000,2417558.984769,36944.000000,2498642.858133,36174.000000,2498642.858133,36174.000000,2498642.858133,36174.000000,2498642.858133,36174.000000
