frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
32768,839319.776275,38303.000000,873080.951432,21584.000000,873080.951432,21584.000000,873080.951432,21584.000000,873080.951432,21584.000000,824977.767774,53936.000000
16,353892.564422,10987.000000,353892.564422,10987.000000,353892.564422,10987.000000,353892.564422,10987.000000,353892.564422,10987.000000,353892.564422,10987.000000
512,779152.260734,14583.000000,779152.260734,14583.000000,779152.260734,14583.000000,779152.260734,14583.000000,779152.260734,14583.000000,779152.260734,14583.000000
8192,947329.629796,18757.000000,947329.629796,18757.000000,947329.629796,18757.000000,947329.629796,18757.000000,947329.629796,18757.000000,947329.629796,18757.000000
2,560088.457363,10582.000000,560088.457363,10582.000000,560088.457363,10582.000000,560088.457363,10582.000000,560088.457363,10582.000000,560088.457363,10582.000000
4,696000.448572,11390.000000,696000.448572,11390.000000,696000.448572,11390.000000,696000.448572,11390.000000,696000.448572,11390.000000,696000.448572,11390.000000
8,1133170.598702,17767.000000,1133170.598702,17767.000000,1133170.598702,17767.000000,1133170.598702,17767.000000,1133170.598702,17767.000000,1133170.598702,17767.000000
128,982829.238668,19585.000000,982829.238668,19585.000000,982829.238668,19585.000000,982829.238668,19585.000000,982829.238668,19585.000000,982829.238668,19585.000000
64,1015511.477204,15544.000000,1015511.477204,15544.000000,1015511.477204,15544.000000,1015511.477204,15544.000000,1015511.477204,15544.000000,1015511.477204,15544.000000
16384,970310.781768,18277.000000,970310.781768,18277.000000,970310.781768,18277.000000,970310.781768,18277.000000,970310.781768,18277.000000,970310.781768,18277.000000
32,946963.373656,13983.000000,946963.373656,13983.000000,946963.373656,13983.000000,946963.373656,13983.000000,946963.373656,13983.000000,946963.373656,13983.000000
4096,1322339.541714,66915.000000,1357353.025229,24497.000000,1357353.025229,24497.000000,1357353.025229,24497.000000,1357353.025229,24497.000000,1357353.025229,24497.000000
1024,1500320.932705,24278.000000,1500320.932705,24278.000000,1500320.932705,24278.000000,1500320.932705,24278.000000,1500320.932705,24278.000000,1500320.932705,24278.000000
2048,1413338.258180,25887.000000,1413338.258180,25887.000000,1413338.258180,25887.000000,1413338.258180,25887.000000,1413338.258180,25887.000000,1413338.258180,25887.000000
256,1376236.049493,57329.000000,1406165.345223,24347.000000,1406165.345223,24347.000000,1406165.345223,24347.000000,1406165.345223,24347.000000,1406165.345223,24347.000000
65536,2751666.140313,117799.000000,2798956.803662,43447.000000,2798956.803662,43447.000000,2798971.424781,43447.000000,2772436.848980,43447.000000,2733550.716927,102181.000000
