frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
4,283526.554278,6081.000000,283220.584575,6308.000000,283577.509923,6081.000000,283526.554278,6081.000000,283526.554278,6081.000000,283526.554278,6081.000000
32,461126.806809,9903.000000,459195.327116,10213.000000,460732.656319,9903.000000,461126.806809,9903.000000,461126.806809,9903.000000,461126.806809,9903.000000
64,474566.263993,8339.000000,473535.204935,9454.000000,474324.724207,8339.000000,474566.263993,8339.000000,474566.263993,8339.000000,474566.263993,8339.000000
8,397509.649046,8047.000000,399660.445248,8743.000000,397017.091234,8047.000000,397467.152050,8047.000000,397509.649046,8047.000000,397509.649046,8047.000000
4096,637629.725163,15827.000000,633211.339748,15878.000000,634751.951027,15827.000000,637375.964110,15827.000000,637629.725163,15827.000000,637629.725163,15827.000000
1024,622106.595535,11265.000000,618677.919514,11840.000000,621162.292244,11265.000000,622106.595535,11265.000000,622106.595535,11265.000000,622106.595535,11265.000000
16,734583.404762,12155.000000,729320.346710,13338.000000,733073.575733,12155.000000,734583.404762,12155.000000,734583.404762,12155.000000,734583.404762,12155.000000
2,638566.388169,8683.000000,633889.308954,9361.000000,637914.958051,8683.000000,638566.388169,8683.000000,638566.388169,8683.000000,638566.388169,8683.000000
256,1077494.389514,20923.000000,1066514.137944,20923.000000,1075196.086127,20923.000000,1077494.389514,20923.000000,1077494.389514,20923.000000,1077494.389514,20923.000000
512,1075181.291593,19109.000000,1068637.892546,19109.000000,1071362.352308,19109.000000,1074716.133720,19109.000000,1075181.291593,19109.000000,1075181.291593,19109.000000
16384,670968.655970,13109.000000,667446.300241,14532.000000,667832.028718,14219.000000,670968.938646,13109.000000,670968.655970,13109.000000,670968.655970,13109.000000
128,1051193.001648,17466.000000,1040764.887910,17475.000000,1051193.001648,17466.000000,1051193.001648,17466.000000,1051193.001648,17466.000000,1051193.001648,17466.000000
2048,1441320.690282,25167.000000,1424787.312213,25167.000000,1437756.284951,25167.000000,1441320.690282,25167.000000,1441320.690282,25167.000000,1441320.690282,25167.000000
8192,1933276.664140,30114.000000,1888952.190369,30614.000000,1914048.218885,30114.000000,1930300.284175,30114.000000,1933276.664140,30114.000000,1933276.664140,30114.000000
32768,2564480.725279,50950.000000,2549164.439381,50950.000000,2564480.725279,50950.000000,2564480.725279,50950.000000,2564480.725279,50950.000000,2564480.725279,50950.000000
65536,3938857.961772,65147.000000,3924610.185241,65641.000000,3938571.058285,65147.000000,3938857.961772,65147.000000,3938857.961772,65147.000000,3938857.961772,65147.000000
