frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
8,618676.218521,13925.000000,618676.218521,13925.000000,618676.218521,13925.000000,618676.218521,13925.000000,618676.218521,13925.000000,618676.218521,13925.000000
16,361620.410740,7435.000000,361620.410740,7435.000000,361620.410740,7435.000000,361620.410740,7435.000000,361620.410740,7435.000000,361620.410740,7435.000000
2,433844.860136,7767.000000,433910.081278,7767.000000,433844.860136,7767.000000,433844.860136,7767.000000,433844.860136,7767.000000,433844.860136,7767.000000
32,596010.292618,8890.000000,596010.292618,8890.000000,596010.292618,8890.000000,596010.292618,8890.000000,596010.292618,8890.000000,596010.292618,8890.000000
4,569287.748396,9626.000000,569287.748396,9626.000000,569287.748396,9626.000000,569287.748396,9626.000000,569287.748396,9626.000000,569287.748396,9626.000000
16384,1447396.679646,80527.000000,1464803.818210,26965.000000,1476307.301380,25732.000000,1476307.301380,25732.000000,1476307.301380,25732.000000,1476307.301380,25732.000000
65536,1627929.990721,63660.000000,1674826.419952,33625.000000,1681513.534935,33625.000000,1681512.605602,33625.000000,1681512.605602,33625.000000,1681512.605602,33625.000000
512,1214903.331834,24194.000000,1213747.171383,24194.000000,1214903.331834,24194.000000,1214903.331834,24194.000000,1214903.331834,24194.000000,1214903.331834,24194.000000
64,924443.602357,18240.000000,924443.602357,18240.000000,924443.602357,18240.000000,924443.602357,18240.000000,924443.602357,18240.000000,924443.602357,18240.000000
256,876474.908870,13288.000000,876474.908870,13288.000000,876474.908870,13288.000000,876474.908870,13288.000000,876474.908870,13288.000000,876474.908870,13288.000000
128,972900.887445,14396.000000,972900.887445,14396.000000,972900.887445,14396.000000,972900.887445,14396.000000,972900.887445,14396.000000,972900.887445,14396.000000
2048,1222622.879609,23243.000000,1222622.879609,23243.000000,1222622.879609,23243.000000,1222622.879609,23243.000000,1222622.879609,23243.000000,1222622.879609,23243.000000
32768,1335045.980695,28663.000000,1333770.703749,28663.000000,1335045.980695,28663.000000,1335045.980695,28663.000000,1335045.980695,28663.000000,1335045.980695,28663.000000
8192,1175711.363355,20683.000000,1166598.549391,20683.000000,1175711.363355,20683.000000,1175711.363355,20683.000000,1175711.363355,20683.000000,1175711.363355,20683.000000
4096,1275648.891717,24362.000000,1275648.891717,24362.000000,1275648.891717,24362.000000,1275648.891717,24362.000000,1275648.891717,24362.000000,1275648.891717,24362.000000
1024,789455.921846,10949.000000,788758.431009,10949.000000,788904.136856,10949.000000,789455.921846,10949.000000,789455.921846,10949.000000,789455.921846,10949.000000
