frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
4,324745.651778,7332.000000,321793.555318,11854.000000,316529.926931,8325.000000,324052.379582,7332.000000,324745.651778,7332.000000,324745.651778,7332.000000
128,1146868.786214,19010.000000,1068067.158373,34612.000000,1102746.510687,19884.000000,1136585.101035,19010.000000,1146868.786214,19010.000000,1146868.786214,19010.000000
8,379121.731895,6070.000000,375417.531078,10622.000000,371615.173577,8323.000000,376284.165766,7492.000000,379121.731895,6070.000000,379121.731895,6070.000000
16,611776.424944,12270.000000,600699.185236,17756.000000,591367.069251,13486.000000,611379.171257,12270.000000,611776.424944,12270.000000,611776.424944,12270.000000
2,518428.488987,8531.000000,518974.523351,16141.000000,500215.443817,10977.000000,513612.782862,9028.000000,518426.539169,8531.000000,518428.488987,8531.000000
64,964585.595273,17143.000000,918621.805484,18905.000000,930008.737757,18214.000000,962424.606458,17143.000000,964585.595273,17143.000000,964585.595273,17143.000000
256,1490717.586794,59065.000000,1427796.336248,31883.000000,1466640.533883,26980.000000,1525647.032888,25244.000000,1535984.476407,25244.000000,1535984.476407,25244.000000
8192,1211327.563220,59862.000000,1167683.682080,47172.000000,1196852.402922,25488.000000,1250139.212122,25488.000000,1262946.957027,25488.000000,1262944.727666,25488.000000
2048,1549253.873363,27268.000000,1452788.233362,56511.000000,1476197.678366,53769.000000,1503990.150256,51810.000000,1549253.873363,27268.000000,1549253.873363,27268.000000
512,1254789.132763,49939.000000,1206562.566242,24302.000000,1212488.242011,21906.000000,1255813.763380,20381.000000,1281219.281616,20381.000000,1281219.281616,20381.000000
1024,1473268.321731,116771.000000,1407615.482783,27713.000000,1425795.945020,24769.000000,1475287.591979,24337.000000,1505874.451917,22458.000000,1518409.255813,22458.000000
32,1043996.185413,16690.000000,1006535.889174,19441.000000,1009801.315392,16690.000000,1041123.943180,16690.000000,1043996.185413,16690.000000,1043996.185413,16690.000000
32768,1019884.840246,16707.000000,998441.129002,26054.000000,989506.961574,17944.000000,1006168.656925,16707.000000,1018339.424429,16707.000000,1019884.840246,16707.000000
4096,1673975.613066,27988.000000,1546019.847744,62555.000000,1564011.039351,32311.000000,1624046.587896,28766.000000,1668638.272434,27988.000000,1673975.613066,27988.000000
16384,2144943.548036,40497.000000,2070460.879939,39325.000000,2097414.891091,37251.000000,2158786.272429,37251.000000,2179094.019610,37251.000000,2179094.019610,37251.000000
65536,2995007.517568,181762.000000,2846973.518370,70354.000000,2855931.412491,57830.000000,2961589.313850,52799.000000,3108561.607692,52030.000000,3108561.607692,52030.000000
