frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
16,349771.626562,349913.975430,349913.975430,349913.975430,349913.975430,349913.975430
2,374672.174901,379040.016248,379040.016248,379040.016248,379040.016248,379040.016248
8,285699.120473,285566.455346,285566.455346,285573.633874,285699.120473,285566.455346
8192,313276.648268,313261.839425,313261.839425,313269.015035,313269.015035,313261.839425
32,826924.921571,828861.366755,828861.366755,828861.366755,828861.366755,828861.366755
64,817348.601951,817348.601951,817348.601951,817348.601951,817348.601951,817348.601951
4,697149.323327,700022.276932,700022.276932,700022.276932,700022.276932,700022.276932
1024,1083367.805891,1088837.062005,1088811.500118,1088813.837367,1088839.399199,1088811.500118
2048,917011.536722,919330.543233,919330.543233,919330.543233,919330.543233,919330.543233
128,1096038.442012,1096007.556955,1096007.556955,1096007.556955,1096038.442012,1096007.556955
4096,929051.306639,934681.846741,934681.846741,934517.586515,934476.624152,934681.846741
256,1235920.170236,1236036.439140,1236036.439140,1236036.439140,1236036.439140,1236036.439140
512,1340837.918488,1371256.298883,1371256.298883,1371256.298883,1371211.041889,1336915.677383
16384,1129732.339149,1141014.076581,1141115.803780,1141115.803780,1141014.076581,1141115.803780
32768,2089586.383355,2089586.383355,2089586.383355,2089586.383355,2089586.383355,2089586.383355
65536,3995350.571606,4038456.919441,4062498.392232,4131080.740156,4131080.740156,4108873.319510
