frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
2,440156.148141,6784.000000,440284.472505,6784.000000,440156.148141,6784.000000,440156.148141,6784.000000,440156.148141,6784.000000,440156.148141,6784.000000
16,828877.299501,15250.000000,828531.012029,15250.000000,828877.299501,15250.000000,828877.299501,15250.000000,828877.299501,15250.000000,828877.299501,15250.000000
128,796965.524041,13187.000000,796731.697824,13187.000000,796965.524041,13187.000000,796965.524041,13187.000000,796965.524041,13187.000000,796965.524041,13187.000000
4,739028.298130,11417.000000,738412.656601,12236.000000,739028.298130,11417.000000,739028.298130,11417.000000,739028.298130,11417.000000,739028.298130,11417.000000
4096,799777.855942,14408.000000,800065.669278,14408.000000,799859.339061,14408.000000,799777.855942,14408.000000,799777.855942,14408.000000,799777.855942,14408.000000
2048,700142.284520,13022.000000,699495.396332,13022.000000,700142.284520,13022.000000,700142.284520,13022.000000,700142.284520,13022.000000,700142.284520,13022.000000
32,615252.915676,11808.000000,615200.119377,11808.000000,615252.915676,11808.000000,615252.915676,11808.000000,615252.915676,11808.000000,615252.915676,11808.000000
8,416373.583615,7336.000000,416423.711746,7336.000000,416373.583615,7336.000000,416373.583615,7336.000000,416373.583615,7336.000000,416373.583615,7336.000000
65536,468073.748355,12267.000000,467316.663251,12267.000000,468073.810748,12267.000000,468073.748355,12267.000000,468073.748355,12267.000000,468073.748355,12267.000000
1024,833955.811189,16073.000000,833630.449347,16073.000000,833955.811189,16073.000000,833955.811189,16073.000000,833955.811189,16073.000000,833955.811189,16073.000000
512,1118093.933932,20921.000000,1108081.640435,39308.000000,1118093.933932,20921.000000,1118093.933932,20921.000000,1118093.933932,20921.000000,1118093.933932,20921.000000
32768,1364335.032327,31997.000000,1333194.930087,33237.000000,1352405.530801,32457.000000,1364335.032327,31997.000000,1364335.032327,31997.000000,1364335.032327,31997.000000
64,1025253.621842,16574.000000,1025204.303201,16574.000000,1025253.621842,16574.000000,1025253.621842,16574.000000,1025253.621842,16574.000000,1025253.621842,16574.000000
16384,1394459.823986,26613.000000,1388176.984931,26613.000000,1394459.823986,26613.000000,1394459.823986,26613.000000,1394459.823986,26613.000000,1394459.823986,26613.000000
256,1071541.954595,18026.000000,1066631.040263,18026.000000,1071541.954595,18026.000000,1071541.954595,18026.000000,1071541.954595,18026.000000,1071541.954595,18026.000000
8192,2487229.916971,34647.000000,2477334.947144,34647.000000,2487229.916971,34647.000000,2487229.916971,34647.000000,2487229.916971,34647.000000,2487229.916971,34647.000000
