frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
2,380119.209330,380119.209330,380119.209330,380119.209330,380119.209330,380119.209330
32768,670523.789761,670448.910342,670448.910342,670449.314470,670458.759606,670448.910342
8192,699722.544242,699722.544242,699722.544242,699722.544242,699722.544242,699722.544242
32,631529.052216,631529.052216,631529.052216,631529.052216,631529.052216,631529.052216
8,533383.048336,533383.048336,533383.048336,533383.048336,533383.048336,533383.048336
16,849080.404362,849080.404362,849080.404362,849080.404362,849080.404362,849080.404362
4,696328.457652,696328.457652,696328.457652,696328.457652,696328.457652,696328.457652
128,961844.147602,961844.147602,961844.147602,961844.147602,961844.147602,961844.147602
64,1149807.028326,1149807.028326,1149807.028326,1149807.028326,1149807.028326,1149807.028326
512,887043.955783,886994.169350,886994.169350,886994.169350,887043.955783,886994.169350
1024,1254266.220886,1254266.220886,1254266.220886,1254266.220886,1254266.220886,1254266.220886
2048,1323480.812043,1323462.802995,1323462.802995,1323480.812043,1323480.812043,1323462.802995
256,1219397.555178,1219397.555178,1219397.555178,1219397.555178,1219397.555178,1219397.555178
4096,1399726.089889,1399726.089889,1399726.089889,1399726.089889,1399726.089889,1399726.089889
16384,1088043.698348,1088631.388700,1088631.388700,1088631.388700,1088631.388700,1088631.388700
65536,2697831.949005,2712658.343352,2712658.343352,2712658.343352,2712658.343352,2688252.194429
