frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
8,539144.287729,10271.000000,528347.936266,20475.000000,528145.952395,10271.000000,536317.776247,10271.000000,539144.287729,10271.000000,539144.287729,10271.000000
32768,655558.981496,19587.000000,634373.534115,19624.000000,637129.268871,19595.000000,654141.535651,19587.000000,655559.263132,19587.000000,655558.981496,19587.000000
16,696381.836298,10790.000000,690963.657792,24743.000000,666959.222790,20346.000000,689711.968129,10790.000000,696381.836298,10790.000000,696381.836298,10790.000000
16384,447328.394816,9631.000000,447694.342198,19783.000000,434840.140431,15377.000000,436718.057157,13131.000000,442578.906266,11322.000000,447328.394816,9631.000000
2,465723.772116,8548.000000,463530.198564,18088.000000,451714.191281,11399.000000,460048.112480,10635.000000,464433.404559,9002.000000,465723.772116,8548.000000
4,592101.882111,9922.000000,579060.332342,16799.000000,567652.998815,12047.000000,587305.771470,10360.000000,592101.882111,9922.000000,592101.882111,9922.000000
512,1286405.620079,46791.000000,1228416.047659,25791.000000,1240488.642200,22309.000000,1289115.781813,21972.000000,1301655.382276,21972.000000,1307289.634872,21972.000000
128,1055045.374034,17243.000000,991575.545790,35666.000000,1004225.830856,18803.000000,1036267.779254,17243.000000,1055045.374034,17243.000000,1055045.374034,17243.000000
256,1276954.129915,23525.000000,1200677.658529,28217.000000,1209064.548940,23796.000000,1241147.606392,23572.000000,1275343.478564,23525.000000,1276954.129915,23525.000000
32,1062977.725751,19564.000000,1002050.953437,39184.000000,1014947.570002,19564.000000,1055065.835376,19564.000000,1062977.725751,19564.000000,1062977.725751,19564.000000
64,1083266.601921,17020.000000,1029852.098822,30745.000000,1027005.603065,27479.000000,1077472.342077,17020.000000,1083266.601921,17020.000000,1083266.601921,17020.000000
1024,1144305.563389,19532.000000,1082450.972293,24179.000000,1082796.316470,21140.000000,1123276.472363,19844.000000,1144305.563389,19532.000000,1144305.563389,19532.000000
8192,1753895.020264,133993.000000,1659982.690300,56540.000000,1695140.014465,31480.000000,1753103.840562,31480.000000,1785377.818314,31480.000000,1787553.693178,31480.000000
2048,1245772.447588,30716.000000,1179415.114353,22741.000000,1201507.351822,20113.000000,1235789.093726,18689.000000,1253489.936667,18689.000000,1254557.449720,18689.000000
4096,1551523.540488,57894.000000,1494104.365000,33354.000000,1516041.476039,30395.000000,1571305.118199,27029.000000,1600268.906535,26141.000000,1600268.906535,26141.000000
65536,2427714.126570,98440.000000,2283813.291167,84979.000000,2262602.132778,44909.000000,2354553.570698,38538.000000,2477509.881126,36276.000000,2498641.565664,36174.000000
