frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
4,348864.199790,6233.000000,345420.605409,13224.000000,346600.570874,6233.000000,348864.199790,6233.000000,348864.199790,6233.000000,348864.199790,6233.000000
64,658673.111511,13485.000000,645707.403952,13522.000000,655032.889732,13485.000000,658673.111511,13485.000000,658673.111511,13485.000000,658673.111511,13485.000000
32,643333.133815,12192.000000,628952.205816,13188.000000,639629.795067,12192.000000,642338.512272,12192.000000,643333.133815,12192.000000,643333.133815,12192.000000
2,715092.317950,13087.000000,698715.786719,14964.000000,706487.711902,14269.000000,713163.633013,13101.000000,715092.317950,13087.000000,715092.317950,13087.000000
8192,1106419.061236,28403.000000,1063408.660763,28403.000000,1072212.172632,28403.000000,1105524.524042,28403.000000,1106419.061236,28403.000000,1106419.061236,28403.000000
16,524612.199293,9988.000000,514284.870389,19346.000000,517743.079910,10325.000000,524359.654216,9988.000000,524612.199293,9988.000000,524612.199293,9988.000000
8,490422.880671,6847.000000,485365.958253,11248.000000,485538.675845,7887.000000,489685.835311,6847.000000,490422.880671,6847.000000,490422.880671,6847.000000
128,1035286.870806,15946.000000,1002241.185605,18479.000000,1015776.545771,18282.000000,1034361.677748,15946.000000,1035286.870806,15946.000000,1035286.870806,15946.000000
512,1248846.019117,22889.000000,1206358.364233,23153.000000,1221379.099264,40393.000000,1243071.383426,22889.000000,1248846.019117,22889.000000,1248846.019117,22889.000000
32768,1157567.271218,28544.000000,1122368.981618,28544.000000,1147092.007546,28544.000000,1157567.584100,28544.000000,1157567.271218,28544.000000,1157567.271218,28544.000000
16384,1365425.086339,31125.000000,1301624.556776,31125.000000,1322694.943772,31125.000000,1342502.833289,31125.000000,1354647.785296,31125.000000,1365425.086339,31125.000000
1024,1667813.975726,25858.000000,1606370.744866,28676.000000,1629075.823996,26510.000000,1658078.141585,26375.000000,1667813.975726,25858.000000,1667813.975726,25858.000000
2048,1288218.744124,21569.000000,1239184.550314,21945.000000,1272941.282332,21569.000000,1285595.337677,21569.000000,1288218.744124,21569.000000,1288218.744124,21569.000000
4096,1487741.428874,30281.000000,1430088.066892,57130.000000,1461460.942570,30281.000000,1482908.962097,30281.000000,1487741.428874,30281.000000,1487741.428874,30281.000000
256,1609119.019058,27234.000000,1546584.130484,28096.000000,1584108.056516,27234.000000,1609119.019058,27234.000000,1609119.019058,27234.000000,1609119.019058,27234.000000
65536,4641653.853093,73809.000000,4501631.456883,75790.000000,4527813.137535,73809.000000,4627777.515411,73809.000000,4672200.411514,73809.000000,4673278.641134,73809.000000
