frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4,342869.134457,10944.000000,342869.134457,10944.000000,342869.134457,10944.000000,342869.134457,10944.000000,342869.134457,10944.000000,342869.134457,10944.000000
16,898660.329546,22158.000000,898660.329546,22158.000000,898660.329546,22158.000000,898660.329546,22158.000000,898660.329546,22158.000000,898660.329546,22158.000000
32768,427538.125094,12795.000000,427538.125094,12795.000000,427538.125094,12795.000000,427538.125094,12795.000000,427538.125094,12795.000000,427538.125094,12795.000000
2,159814.971132,20117.000000,159814.971132,20117.000000,159814.971132,20117.000000,159814.971132,20117.000000,159814.971132,20117.000000,159814.971132,20117.000000
8,862777.502345,26515.000000,862777.502345,26515.000000,862777.502345,26515.000000,862777.502345,26515.000000,862777.502345,26515.000000,862777.502345,26515.000000
128,912460.232889,17772.000000,912460.232889,17772.000000,912460.232889,17772.000000,912460.232889,17772.000000,912460.232889,17772.000000,912460.232889,17772.000000
256,1375047.095991,26066.000000,1375047.095991,26066.000000,1375047.095991,26066.000000,1375047.095991,26066.000000,1375047.095991,26066.000000,1375047.095991,26066.000000
512,770110.778904,24813.000000,770110.778904,24813.000000,770110.778904,24813.000000,770110.778904,24813.000000,770110.778904,24813.000000,770110.778904,24813.000000
8192,1169881.743453,24346.000000,1169881.743453,24346.000000,1169881.743453,24346.000000,1169881.743453,24346.000000,1169881.743453,24346.000000,1169881.743453,24346.000000
32,939005.645125,17299.000000,939005.645125,17299.000000,939005.645125,17299.000000,939005.645125,17299.000000,939005.645125,17299.000000,939005.645125,17299.000000
64,1211898.249851,20976.000000,1211898.249851,20976.000000,1211898.249851,20976.000000,1211898.249851,20976.000000,1211898.249851,20976.000000,1211898.249851,20976.000000
2048,1017682.228496,16382.000000,1017682.228496,16382.000000,1017682.228496,16382.000000,1017682.228496,16382.000000,1017682.228496,16382.000000,1017682.228496,16382.000000
1024,1447311.307634,25118.000000,1447311.307634,25118.000000,1447311.307634,25118.000000,1447311.307634,25118.000000,1447311.307634,25118.000000,1447311.307634,25118.000000
65536,2270822.033667,37916.000000,2270822.033667,37916.000000,2270822.033667,37916.000000,2270822.033667,37916.000000,2270822.033667,37916.000000,2270822.033667,37916.000000
16384,1793549.505050,30208.000000,1793549.505050,30208.000000,1793549.505050,30208.000000,1793549.505050,30208.000000,1789114.682289,35994.000000,1793549.505050,30208.000000
4096,2041243.758493,30979.000000,2041243.758493,30979.000000,2041243.758493,30979.000000,2041243.758493,30979.000000,2041243.758493,30979.000000,2041243.758493,30979.000000
