frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
4096,207371.041831,5086.000000,207371.041831,5086.000000,207371.041831,5086.000000,207371.041831,5086.000000,207371.041831,5086.000000,207371.041831,5086.000000
2,241838.637457,13599.000000,241838.637457,13599.000000,241838.637457,13599.000000,241838.637457,13599.000000,241838.637457,13599.000000,241838.637457,13599.000000
16384,487699.641211,15157.000000,487699.641211,15157.000000,487699.641211,15157.000000,487699.641211,15157.000000,487699.641211,15157.000000,487699.641211,15157.000000
65536,321479.193135,19817.000000,321479.193135,19817.000000,321479.193135,19817.000000,321479.193135,19817.000000,321479.193135,19817.000000,321479.193135,19817.000000
1024,626123.544256,23281.000000,626123.544256,23281.000000,626123.544256,23281.000000,626123.544256,23281.000000,626123.544256,23281.000000,626123.544256,23281.000000
8,461809.105342,11669.000000,461809.105342,11669.000000,461809.105342,11669.000000,461809.105342,11669.000000,461809.105342,11669.000000,461809.105342,11669.000000
4,355556.095261,17056.000000,355556.095261,17056.000000,355556.095261,17056.000000,355556.095261,17056.000000,355556.095261,17056.000000,355556.095261,17056.000000
32,568478.785804,19268.000000,568478.785804,19268.000000,568478.785804,19268.000000,568478.785804,19268.000000,568478.785804,19268.000000,568478.785804,19268.000000
32768,1110931.920704,24624.000000,1110931.920704,24624.000000,1110931.920704,24624.000000,1110931.920704,24624.000000,1110931.920704,24624.000000,1110931.920704,24624.000000
64,639254.987036,19754.000000,639254.987036,19754.000000,639254.987036,19754.000000,639254.987036,19754.000000,639254.987036,19754.000000,639254.987036,19754.000000
16,520838.765827,21149.000000,520838.765827,21149.000000,520838.765827,21149.000000,520838.765827,21149.000000,520838.765827,21149.000000,520838.765827,21149.000000
128,1134914.960273,25629.000000,1134914.960273,25629.000000,1134914.960273,25629.000000,1134914.960273,25629.000000,1134914.960273,25629.000000,1134914.960273,25629.000000
512,930053.594263,20048.000000,930053.594263,20048.000000,930053.594263,20048.000000,930053.594263,20048.000000,930053.594263,20048.000000,930053.594263,20048.000000
2048,732126.266964,20834.000000,732126.266964,20834.000000,732126.266964,20834.000000,732126.266964,20834.000000,732126.266964,20834.000000,732126.266964,20834.000000
256,1023245.956484,22137.000000,1023245.956484,22137.000000,1023245.956484,22137.000000,1023245.956484,22137.000000,1023245.956484,22137.000000,1023245.956484,22137.000000
8192,1255686.008395,19715.000000,1255686.008395,19715.000000,1255686.008395,19715.000000,1255686.008395,19715.000000,1255686.008395,19715.000000,1255686.008395,19715.000000
