frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
16,276469.197293,5359.000000,276984.377662,10412.000000,270188.936337,8150.000000,275548.146298,5567.000000,276469.197293,5359.000000,276469.197293,5359.000000
8192,623082.878126,14438.000000,618469.030624,32373.000000,590793.574065,15755.000000,600764.001072,23329.000000,620642.865237,14438.000000,623082.878126,14438.000000
4,663186.325982,12171.000000,653351.308948,20502.000000,635824.493084,15009.000000,654900.678001,12454.000000,663186.325982,12171.000000,663186.325982,12171.000000
32,855072.000681,16123.000000,816541.223330,29918.000000,825552.110027,16491.000000,848690.810607,16123.000000,855072.000681,16123.000000,855072.000681,16123.000000
2,546722.595410,7621.000000,540301.646420,16791.000000,530160.137946,9559.000000,545418.161369,7621.000000,546722.595410,7621.000000,546722.595410,7621.000000
65536,1747866.558970,42178.000000,1654857.741885,42178.000000,1713713.718750,42178.000000,1747866.576600,42178.000000,1747866.558970,42178.000000,1747866.558970,42178.000000
16384,989067.141020,19749.000000,936661.256916,23526.000000,927298.564700,20123.000000,970153.885736,19749.000000,989057.244307,19749.000000,989067.141020,19749.000000
128,1081794.458632,17901.000000,1016517.389453,21754.000000,1032697.135308,19765.000000,1080456.511599,17901.000000,1081794.458632,17901.000000,1081794.458632,17901.000000
8,529202.706473,7635.000000,518391.954365,15471.000000,515834.790304,14851.000000,525279.425990,8057.000000,529202.706473,7635.000000,529202.706473,7635.000000
512,1286345.122022,23387.000000,1215054.424252,26285.000000,1221922.746777,23917.000000,1263822.950275,23387.000000,1285688.602681,23387.000000,1286345.122022,23387.000000
1024,886399.657867,14071.000000,859698.969031,26167.000000,841651.826747,17453.000000,870834.690367,14515.000000,886310.336105,14071.000000,886399.657867,14071.000000
2048,1563387.316211,129421.000000,1479023.116965,31803.000000,1491584.939391,27477.000000,1562295.959572,26998.000000,1586329.930822,26998.000000,1593071.594223,26998.000000
64,1168012.531838,17476.000000,1103043.675167,20975.000000,1121691.429372,18308.000000,1166370.961210,17476.000000,1168012.531838,17476.000000,1168012.531838,17476.000000
256,1157266.286547,18914.000000,1102873.938023,23761.000000,1113496.621598,18914.000000,1145808.261863,18914.000000,1157266.286547,18914.000000,1157266.286547,18914.000000
4096,1962161.881919,30418.000000,1822734.915356,59867.000000,1831709.037483,51798.000000,1893299.372580,31889.000000,1930770.869913,31184.000000,1960122.304070,30418.000000
32768,2285497.482406,107545.000000,2178249.979957,85861.000000,2177506.752227,80564.000000,2315571.498559,47492.000000,2364005.341868,47492.000000,2364005.341868,47492.000000
