frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
65536,166426.813155,4908.000000,166426.760583,4908.000000,166426.803917,4908.000000,166426.813155,4908.000000,166426.813155,4908.000000,166426.813155,4908.000000
32768,482070.450587,14077.000000,475303.489742,14077.000000,482070.450587,14077.000000,482070.450587,14077.000000,482070.450587,14077.000000,482070.450587,14077.000000
8,393203.918287,6353.000000,393203.918287,6353.000000,393203.918287,6353.000000,393203.918287,6353.000000,393203.918287,6353.000000,393203.918287,6353.000000
32,600670.001131,10703.000000,600670.001131,10703.000000,600670.001131,10703.000000,600670.001131,10703.000000,600670.001131,10703.000000,600670.001131,10703.000000
4,462172.000745,7878.000000,462172.000745,7878.000000,462172.000745,7878.000000,462172.000745,7878.000000,462172.000745,7878.000000,462172.000745,7878.000000
1024,568049.261041,9014.000000,567733.165683,10549.000000,568049.261041,9014.000000,568049.261041,9014.000000,568049.261041,9014.000000,568049.261041,9014.000000
2,593468.329212,10144.000000,593480.238628,10144.000000,593468.329212,10144.000000,593468.329212,10144.000000,593468.329212,10144.000000,593468.329212,10144.000000
512,694066.415906,14296.000000,694066.415906,14296.000000,694066.415906,14296.000000,694066.415906,14296.000000,694066.415906,14296.000000,694066.415906,14296.000000
64,1435307.337399,21707.000000,1435307.337399,21707.000000,1435307.337399,21707.000000,1435307.337399,21707.000000,1435307.337399,21707.000000,1435307.337399,21707.000000
2048,1299053.175260,26500.000000,1299053.175260,26500.000000,1299053.175260,26500.000000,1299053.175260,26500.000000,1299053.175260,26500.000000,1299053.175260,26500.000000
16,660424.778314,9546.000000,660424.778314,9546.000000,660424.778314,9546.000000,660424.778314,9546.000000,660424.778314,9546.000000,660424.778314,9546.000000
8192,1301567.664389,22661.000000,1300747.407986,22661.000000,1301567.664389,22661.000000,1301567.664389,22661.000000,1301567.664389,22661.000000,1301567.664389,22661.000000
128,994263.508932,14767.000000,994263.508932,14767.000000,994263.508932,14767.000000,994263.508932,14767.000000,994263.508932,14767.000000,994263.508932,14767.000000
16384,1231698.108931,20824.000000,1231698.108931,20824.000000,1231698.108931,20824.000000,1231698.108931,20824.000000,1231698.108931,20824.000000,1231698.108931,20824.000000
256,1239895.767296,21045.000000,1239895.767296,21045.000000,1239895.767296,21045.000000,1239895.767296,21045.000000,1239895.767296,21045.000000,1239895.767296,21045.000000
4096,1799508.210879,28204.000000,1802891.044991,28204.000000,1803252.666034,28204.000000,1803252.666034,28204.000000,1803252.666034,28204.000000,1803252.666034,28204.000000
