frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
16,426901.434541,8896.000000,426901.434541,8896.000000,426901.434541,8896.000000,426901.434541,8896.000000,426901.434541,8896.000000,426901.434541,8896.000000
8,534714.207228,9753.000000,534714.207228,9753.000000,534714.207228,9753.000000,534714.207228,9753.000000,534714.207228,9753.000000,534714.207228,9753.000000
256,966968.503240,19356.000000,966968.503240,19356.000000,966968.503240,19356.000000,966968.503240,19356.000000,966968.503240,19356.000000,966968.503240,19356.000000
32,972378.587410,15141.000000,972378.587410,15141.000000,972378.587410,15141.000000,972378.587410,15141.000000,972378.587410,15141.000000,972378.587410,15141.000000
2,609204.858162,8813.000000,609204.858162,8813.000000,609204.858162,8813.000000,609204.858162,8813.000000,609204.858162,8813.000000,609204.858162,8813.000000
4,652699.112600,10915.000000,652699.112600,10915.000000,652699.112600,10915.000000,652699.112600,10915.000000,652699.112600,10915.000000,652699.112600,10915.000000
512,868568.385241,17734.000000,868568.385241,17734.000000,868568.385241,17734.000000,868568.385241,17734.000000,868568.385241,17734.000000,868568.385241,17734.000000
1024,946921.865349,14259.000000,946921.865349,14259.000000,946921.865349,14259.000000,946921.865349,14259.000000,946921.865349,14259.000000,946921.865349,14259.000000
64,1028771.312978,17095.000000,1028771.312978,17095.000000,1028771.312978,17095.000000,1028771.312978,17095.000000,1028771.312978,17095.000000,1028771.312978,17095.000000
8192,1366429.300277,27866.000000,1366429.300277,27866.000000,1366429.300277,27866.000000,1366429.300277,27866.000000,1366429.300277,27866.000000,1366429.300277,27866.000000
16384,1252651.915238,19292.000000,1252651.915238,19292.000000,1252651.915238,19292.000000,1252651.915238,19292.000000,1252651.915238,19292.000000,1252651.915238,19292.000000
128,1207018.677264,21058.000000,1207018.677264,21058.000000,1207018.677264,21058.000000,1207018.677264,21058.000000,1207018.677264,21058.000000,1207018.677264,21058.000000
4096,1176487.411835,19727.000000,1176487.411835,19727.000000,1176487.411835,19727.000000,1176487.411835,19727.000000,1176487.411835,19727.000000,1176487.411835,19727.000000
32768,1585268.696791,30267.000000,1585268.696791,30267.000000,1585268.696791,30267.000000,1585268.696791,30267.000000,1585268.696791,30267.000000,1594136.051335,79039.000000
2048,1283379.810813,20984.000000,1283379.810813,20984.000000,1283379.810813,20984.000000,1283379.810813,20984.000000,1283379.810813,20984.000000,1283379.810813,20984.000000
65536,4727480.174115,75484.000000,4727480.174115,75484.000000,4727480.174115,75484.000000,4727480.174115,75484.000000,4727480.174115,75484.000000,4699180.239327,75484.000000
