frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
4,380471.632445,380330.249554,380330.249554,380330.249554,380330.249554,380330.249554
32,596175.049939,596175.049939,596175.049939,596175.049939,596175.049939,596175.049939
2,460854.118475,460854.118475,460854.118475,460854.118475,460854.118475,460854.118475
16,544140.816874,544140.816874,544140.816874,544140.816874,544140.816874,544140.816874
512,709420.517778,709370.821076,709370.821076,709370.821076,709420.517778,709370.821076
1024,907181.916440,907181.916440,907181.916440,907181.916440,907181.916440,907181.916440
128,791403.656323,791403.656323,791403.656323,791403.656323,791403.656323,791403.656323
8,826756.818532,826756.818532,826756.818532,826756.818532,826756.818532,826756.818532
64,794400.965089,796922.103526,796922.103526,796922.103526,796922.103526,796922.103526
65536,697995.033378,699526.105035,699526.105035,699526.105035,699526.105035,699526.105035
16384,893530.219485,893530.219485,893530.219485,894548.927509,894548.927509,894548.927509
32768,1424570.512851,1429731.543319,1429731.543319,1429731.543319,1429731.543319,1429731.543319
256,1051915.382223,1054057.008880,1054057.008880,1054057.008880,1054057.008880,1054057.008880
2048,1311424.201288,1312082.581177,1312082.581177,1312082.581177,1312082.581177,1312082.581177
4096,1798633.679860,1798624.108815,1798621.497095,1798621.497095,1798633.679860,1778295.827580
8192,1738252.531919,1739605.917747,1741514.222920,1741514.222920,1740162.321249,1717648.719401
