frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
2,247339.872431,5642.000000,247488.726717,7127.000000,247339.872431,5642.000000,247339.872431,5642.000000,247339.872431,5642.000000,247339.872431,5642.000000
4,564694.039961,10070.000000,564047.905046,10070.000000,564694.039961,10070.000000,564694.039961,10070.000000,564694.039961,10070.000000,564694.039961,10070.000000
8,652219.381386,10684.000000,652078.951021,10684.000000,652219.381386,10684.000000,652219.381386,10684.000000,652219.381386,10684.000000,652219.381386,10684.000000
128,793005.964202,13693.000000,792595.350301,13693.000000,793004.255362,13693.000000,793005.964202,13693.000000,793005.964202,13693.000000,793005.964202,13693.000000
8192,984333.545272,21948.000000,981757.100961,22222.000000,984333.545272,21948.000000,984333.545272,21948.000000,984333.545272,21948.000000,984333.545272,21948.000000
2048,966424.055017,16641.000000,964020.832270,16641.000000,966424.055017,16641.000000,966424.055017,16641.000000,966424.055017,16641.000000,966424.055017,16641.000000
16,1195732.450752,17216.000000,1192089.867580,17216.000000,1195732.450752,17216.000000,1195732.450752,17216.000000,1195732.450752,17216.000000,1195732.450752,17216.000000
65536,1225539.044423,20373.000000,1220051.287482,25281.000000,1223148.789955,20529.000000,1225539.044423,20373.000000,1225539.044423,20373.000000,1225539.044423,20373.000000
64,999782.009403,18547.000000,999337.376576,18547.000000,999579.900284,18547.000000,999782.009403,18547.000000,999782.009403,18547.000000,999782.009403,18547.000000
32768,1026850.162673,17275.000000,1025138.352789,17275.000000,1026379.684170,17275.000000,1026850.162673,17275.000000,1026850.162673,17275.000000,1026850.162673,17275.000000
1024,1111155.397715,19432.000000,1104670.681325,19432.000000,1111155.397715,19432.000000,1111155.397715,19432.000000,1111155.397715,19432.000000,1111155.397715,19432.000000
32,752715.793938,14472.000000,752662.903847,14472.000000,752715.793938,14472.000000,752715.793938,14472.000000,752715.793938,14472.000000,752715.793938,14472.000000
4096,1334795.642817,21087.000000,1332937.827450,21087.000000,1334795.642817,21087.000000,1334795.642817,21087.000000,1334795.642817,21087.000000,1334795.642817,21087.000000
256,983917.642442,17453.000000,983091.421021,17453.000000,983917.642442,17453.000000,983917.642442,17453.000000,983917.642442,17453.000000,983917.642442,17453.000000
512,860922.865507,14700.000000,859000.002336,14700.000000,860922.865507,14700.000000,860922.865507,14700.000000,860922.865507,14700.000000,860922.865507,14700.000000
16384,1238055.145374,21979.000000,1233708.189291,21979.000000,1238055.145374,21979.000000,1238055.145374,21979.000000,1238055.145374,21979.000000,1238055.145374,21979.000000
