arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
28,4.073000,262144,691597.080832
28,4.639000,32768,4015297.693695
28,5.649000,4096,6852271.676728
28,7.918000,512,19817823.773888
28,16.772000,64,60328897.158190
28,30.000000,6,75508188.898187
28,30.000000,9,71975507.532493
28,30.000000,12,66121892.428308
