arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
26,4.073000,262144,1483755.970974
26,4.639000,32768,4294180.895489
26,5.649000,4096,11669187.727355
26,7.918000,512,30377111.023045
26,16.772000,64,78661666.491568
26,30.000000,6,92837947.818138
26,30.000000,9,86497747.553703
26,30.000000,12,84131327.233752
