arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
38,4.073000,262144,396029.047865
38,4.639000,32768,178362.992563
38,5.649000,4096,245728.537759
38,7.918000,512,97606.914709
38,16.772000,64,79946.854297
38,30.000000,6,87812.359705
38,30.000000,9,78519.857966
38,30.000000,12,75566.485686
