arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
36,4.073000,262144,141674.509087
36,4.639000,32768,267669.077454
36,5.649000,4096,200155.964533
36,7.918000,512,103889.674771
36,16.772000,64,125198.401571
36,30.000000,6,140840.765707
36,30.000000,9,127935.967515
36,30.000000,12,117449.539361
