arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
30,4.073000,262144,752165.869658
30,4.639000,32768,2421867.706818
30,5.649000,4096,1093995.122778
30,7.918000,512,8024509.634429
30,16.772000,64,30225512.813760
30,30.000000,6,50223742.882124
30,30.000000,9,23022308.627645
30,30.000000,12,27358051.297917
