arrival_rate,bp_parameter_L,bp_parameter_H,SETF_L2_norm_flow_time
34,4.073000,262144,1517579.412608
34,4.639000,32768,196476.413536
34,5.649000,4096,193778.249246
34,7.918000,512,232505.047485
34,16.772000,64,204567.528384
34,30.000000,6,282301.560724
34,30.000000,9,260486.835475
34,30.000000,12,228642.673793
