arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
20,2000.000000,800,241634277.883614
20,500.000000,200,59861326.926819
20,100.000000,50,10140671.011235
20,8.500000,262144,37108730.112077
20,9.800000,32768,50171965.768035
20,12.400000,4096,71285765.459690
20,18.900000,512,117780744.870312
20,60.000000,24,175966812.616059
20,60.000000,18,183423294.620071
20,60.000000,12,192580826.325328
20,56.300000,64,206003200.865432
