arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
36,8.500000,262144,15113212.198010
36,9.800000,32768,20874613.658228
36,12.400000,4096,38187894.163457
36,18.900000,512,90541173.231345
36,56.300000,64,111871602.214397
