arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,100.000000,50,9216137.865021
28,500.000000,200,58449395.838321
28,2000.000000,800,245887988.035366
28,8.500000,262144,24120536.681532
28,9.800000,32768,34532987.283188
28,12.400000,4096,54995275.928903
28,18.900000,512,95268800.549693
28,60.000000,24,152146424.133416
28,60.000000,18,158667535.121782
28,60.000000,12,166690743.796923
28,56.300000,64,178589996.830816
