arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
40,100.000000,50,8329205.414333
40,500.000000,200,57875938.665223
40,2000.000000,800,241350167.070366
40,8.500000,262144,10310391.221513
40,9.800000,32768,17032013.875905
40,12.400000,4096,30223405.224522
40,18.900000,512,65499133.153727
40,60.000000,24,111446138.309354
40,60.000000,18,118614116.965776
40,60.000000,12,123944478.119038
40,56.300000,64,134401354.553948
