arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
32,100.000000,50,9009551.701465
32,2000.000000,800,241123229.782812
32,500.000000,200,57986640.668294
32,8.500000,262144,19023073.352478
32,9.800000,32768,27175641.262925
32,12.400000,4096,46204410.653788
32,18.900000,512,86492023.828226
32,60.000000,24,139306778.101110
32,60.000000,18,146883492.998744
32,60.000000,12,155717749.551582
32,56.300000,64,165495678.408596
