arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
30,100.000000,50,8986101.296161
30,500.000000,200,59805467.180675
30,2000.000000,800,241891295.160762
30,8.500000,262144,20728194.679434
30,9.800000,32768,27654352.894092
30,12.400000,4096,49397894.150847
30,18.900000,512,90231144.752603
30,60.000000,24,147741919.264704
30,60.000000,18,154350734.149768
30,60.000000,12,160748412.343259
30,56.300000,64,172001564.229568
