arrival_rate,bp_parameter_L,bp_parameter_H,Dynamic_BAL_njobs1_mode1_L2_norm_flow_time
28,500.000000,200,59077619.371838
28,100.000000,50,9454758.715342
28,2000.000000,800,247383422.250328
28,8.500000,262144,23721225.066515
28,9.800000,32768,33165411.297059
28,12.400000,4096,54745131.669956
28,18.900000,512,95920254.310296
28,60.000000,24,151775465.543709
28,60.000000,18,158691485.995585
28,60.000000,12,166608552.072326
28,56.300000,64,178949167.085332
