frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
1024,109188240.669118,111071958.358757,107519587.862562,108621642.685931,105104224.966519,96230050.368590,1211245.000000,1224574.000000,1217297.000000,1223985.000000,1224574.000000,1146045.000000
128,114803159.142639,114602548.793166,114703691.608852,117801235.841112,119644860.399730,131566477.688980,1172999.000000,1166402.000000,1166402.000000,1166402.000000,1166402.000000,1172999.000000
16384,137973381.483750,138433293.079812,138921169.800701,139598408.588166,140353559.694266,140353559.694266,1218076.000000,1218076.000000,1218076.000000,1218076.000000,1218076.000000,1218076.000000
16,241929088.092460,234072459.976477,225204055.923532,215163437.282962,207433233.975138,141008704.589472,2480769.000000,2480769.000000,2480769.000000,2462015.000000,2480769.000000,2286649.000000
2048,111259134.217071,108183464.011468,108862736.936021,103513245.312936,100788898.020432,57843910.626846,1264672.000000,1265602.000000,1265602.000000,1267719.000000,1267719.000000,1178407.000000
256,5270059.999591,4919902.798127,4661321.963248,4100474.925215,3436813.094427,521863.220501,73107.000000,72327.000000,72340.000000,72253.000000,69030.000000,66699.000000
2,4245894.804525,4131495.317641,3703501.006824,3436219.021763,2879230.487588,194277.138133,47613.000000,47613.000000,47613.000000,47613.000000,47613.000000,47613.000000
32768,155985318.092477,144191158.473996,145592612.111708,149112886.217804,151056770.669339,89731293.859280,2352844.000000,2240537.000000,2244373.000000,2252529.000000,2270343.000000,2179525.000000
32,119995020.604208,114014442.737689,109754420.543941,104609003.483781,97768250.011342,57950989.084597,1384640.000000,1384640.000000,1381243.000000,1386843.000000,1351821.000000,1274332.000000
4096,8907062.787923,8487327.319115,7905195.181013,7471882.998967,6365464.216865,647138.265740,128338.000000,128338.000000,128338.000000,128338.000000,128338.000000,128338.000000
4,2252158.719072,2140006.656122,1980924.113680,1809070.583539,1561512.722951,103877.965546,25780.000000,25780.000000,25780.000000,25780.000000,25780.000000,25780.000000
512,210728738.731145,201170797.771525,196215666.822188,195095418.266046,189472282.341627,129148865.966099,2325857.000000,2325857.000000,2325857.000000,2325857.000000,2325857.000000,2184360.000000
64,117847483.436599,112767481.216153,109814374.357601,105778279.150521,106178567.036324,58078202.616868,1220319.000000,1220319.000000,1221423.000000,1203008.000000,1203109.000000,1203100.000000
65536,112718836.265664,111161018.009850,109720695.291033,110099716.732912,111197285.474802,145362616.788998,1242119.000000,1242119.000000,1233466.000000,1233481.000000,1233481.000000,1242119.000000
8192,90995458.930564,85487094.095717,82562926.181547,83648267.148813,73143036.142441,49563810.253423,1288581.000000,1288581.000000,1288581.000000,1288581.000000,1288581.000000,1288581.000000
8,226599491.351680,228499133.830844,226039824.862389,226862441.027555,227300978.053321,134147317.713731,2296910.000000,2296910.000000,2298569.000000,2298569.000000,2298569.000000,2196501.000000
