frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
1024,116896964.037276,117700201.881280,117825941.767539,114781122.880314,110405573.606163,57909496.836778,1248913.000000,1248913.000000,1245536.000000,1258658.000000,1259446.000000,1195908.000000
128,119106287.040486,118742094.813929,116686767.029317,113068815.630763,117994493.778846,80589041.184848,1253672.000000,1264018.000000,1251518.000000,1251590.000000,1251253.000000,1251509.000000
16384,126839489.692892,124977235.309798,124839225.608946,124872625.482065,123397434.753848,66405488.408392,1280681.000000,1280681.000000,1280681.000000,1280681.000000,1280681.000000,1056622.000000
16,4681387.962756,4461658.403519,3999771.678482,3451741.450535,2867385.721134,146945.625576,47401.000000,47401.000000,47937.000000,47937.000000,43608.000000,39409.000000
2048,2900007.465372,2893494.651507,2871151.961041,2774569.394672,2833581.937836,393371.637414,30816.000000,30816.000000,30816.000000,30816.000000,30816.000000,22953.000000
256,109083786.833079,106695138.343100,102813026.778016,103231948.047509,104779162.732999,82803733.066120,1164613.000000,1167504.000000,1141450.000000,1141450.000000,1151894.000000,1126202.000000
2,120973800.386199,119416267.534533,115950982.210807,113326680.933648,105561194.724759,55849709.653411,1239539.000000,1239539.000000,1235859.000000,1235859.000000,1239539.000000,1152875.000000
32768,6556626.942418,5423791.492179,5166065.837026,4845730.181279,5065278.029207,1948606.134871,154205.000000,154661.000000,156323.000000,137948.000000,137947.000000,137945.000000
32,1876836.251903,1794819.690690,1759102.252792,1556728.588446,1531528.375929,124875.608603,26284.000000,26284.000000,26284.000000,26284.000000,26284.000000,26298.000000
4096,5309646.525314,5492612.397939,5504565.325438,5011254.727079,5177624.572418,8021448.571400,91848.000000,91848.000000,90969.000000,91848.000000,91848.000000,90969.000000
4,4750659.106261,4313919.777649,3983295.005806,3252794.532502,2497736.733314,208096.678645,80368.000000,82340.000000,82340.000000,82340.000000,82340.000000,82340.000000
512,121532153.753032,119789852.389741,118955313.888411,118870432.348382,120892275.027941,133875436.288333,1231856.000000,1231856.000000,1236388.000000,1231856.000000,1236945.000000,1236945.000000
64,221723629.802858,220998192.975628,215255024.290447,208721825.783802,207965866.519513,135162273.689752,2324764.000000,2324764.000000,2314576.000000,2324764.000000,2324764.000000,2197043.000000
65536,9875266.292208,9325542.285667,9287755.047878,9337691.916210,9327234.894581,1577589.082180,110087.000000,109156.000000,109156.000000,109156.000000,109156.000000,109156.000000
8192,218088839.019339,213809625.326148,208117633.845837,205976747.127020,196981978.189233,129397370.813858,2417448.000000,2417448.000000,2417448.000000,2417448.000000,2417448.000000,1898352.000000
8,127968436.665456,122008264.720098,120550655.262597,118963970.253779,115545759.352649,56864872.890706,1329447.000000,1329447.000000,1329447.000000,1329447.000000,1329447.000000,1164901.000000
