frequency,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode3_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode5_L2_norm_flow_time,RFDynamic_njobs100_mode6_L2_norm_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode3_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode5_maximum_flow_time,RFDynamic_njobs100_mode6_maximum_flow_time
1024,2897934.932061,2815389.640614,2676521.784038,2515845.256041,2494851.390397,299124.901962,35227.000000,35227.000000,35227.000000,35227.000000,35227.000000,35134.000000
128,226843809.498022,220702053.145694,219054938.370555,205792980.686217,181120548.752098,139556230.506104,2573200.000000,2573200.000000,2573200.000000,2573200.000000,2573200.000000,2404010.000000
16384,6483342.558915,6331482.183968,6220568.823709,6385806.242275,6348405.526638,7016600.084913,84756.000000,85679.000000,85679.000000,85679.000000,85679.000000,85679.000000
16,236392406.970687,229831851.686313,225562816.723455,214981172.855792,197733587.603023,138818371.275831,2457581.000000,2457581.000000,2457581.000000,2457581.000000,2457581.000000,2340949.000000
2048,115348969.712104,112772036.553921,109528362.760169,107323644.149586,89359912.188801,55933100.640600,1327459.000000,1327459.000000,1327459.000000,1327459.000000,1327459.000000,1233519.000000
256,3665029.629094,3430092.263337,3389693.923056,2970499.319601,2468059.678771,758474.549290,65656.000000,65656.000000,65367.000000,64392.000000,63260.000000,58295.000000
2,4544586.185422,4464253.829202,4228009.346793,4055535.592389,3196722.542380,156651.247177,49582.000000,48241.000000,47186.000000,47186.000000,42741.000000,35890.000000
32768,5453474.446892,4657423.917564,4757761.295021,4742732.903998,4640893.382985,932839.741423,90087.000000,90013.000000,90013.000000,88917.000000,87278.000000,79636.000000
32,1847946.803819,1755342.034451,1749772.483231,1636202.245505,1367448.042251,108076.386588,26848.000000,26848.000000,26797.000000,25678.000000,24081.000000,24127.000000
4096,99311412.691747,98156041.243730,97448103.353115,95762383.438097,86826204.724402,134257754.417833,1216876.000000,1216876.000000,1216876.000000,1216876.000000,1192650.000000,1192585.000000
4,239875759.760603,230595842.028444,224957133.755378,208166475.813024,179722367.214007,136681538.143326,2471202.000000,2464533.000000,2471202.000000,2479236.000000,2479368.000000,2182082.000000
512,7074081.199016,6619022.565243,6063243.907819,6199348.238730,5673949.280335,297585.450530,91270.000000,91493.000000,91493.000000,90039.000000,83247.000000,73336.000000
64,117983824.123169,116546962.121113,111595099.774325,107742941.751605,102029365.556523,56901860.946780,1274357.000000,1275108.000000,1275108.000000,1275108.000000,1275108.000000,1083108.000000
65536,187477258.619044,182654399.945552,181310388.121263,181854642.023427,184775579.821870,282066640.233653,2382434.000000,2274418.000000,2274335.000000,2274294.000000,2274374.000000,2444226.000000
8192,244201543.958869,243658944.357860,244566980.664676,246715390.384868,248919226.201792,281002339.898382,2360269.000000,2368452.000000,2368452.000000,2360006.000000,2371407.000000,2391498.000000
8,115175415.985806,115485397.759609,114934341.864133,117154250.456941,115214556.856835,86900768.038194,1154160.000000,1154160.000000,1151102.000000,1154160.000000,1154160.000000,1154160.000000
