frequency,RFDynamic_njobs50_mode0_L2_norm_flow_time,RFDynamic_njobs50_mode1_L2_norm_flow_time,RFDynamic_njobs50_mode2_L2_norm_flow_time,RFDynamic_njobs50_mode4_L2_norm_flow_time,RFDynamic_njobs50_mode8_L2_norm_flow_time,RFDynamic_njobs50_mode16_L2_norm_flow_time,RFDynamic_njobs50_mode0_maximum_flow_time,RFDynamic_njobs50_mode1_maximum_flow_time,RFDynamic_njobs50_mode2_maximum_flow_time,RFDynamic_njobs50_mode4_maximum_flow_time,RFDynamic_njobs50_mode8_maximum_flow_time,RFDynamic_njobs50_mode16_maximum_flow_time
1024,784155.736055,784155.736055,784155.736055,784155.736055,784155.736055,784155.736055,13545.000000,13545.000000,13545.000000,13545.000000,13545.000000,13545.000000
65536,1072346.180083,1072346.180083,1072346.180083,1072346.180083,1072346.180083,1072346.180083,23551.000000,23551.000000,23551.000000,23551.000000,23551.000000,23551.000000
64,968590.217196,968590.217196,968590.217196,968590.217196,968590.217196,968590.217196,16768.000000,16768.000000,16768.000000,16768.000000,16768.000000,16768.000000
8,458914.324311,458914.324311,458914.324311,458914.324311,458914.324311,458914.324311,7154.000000,7154.000000,7154.000000,7154.000000,7154.000000,7154.000000
256,677432.600124,677432.600124,677432.600124,677432.600124,677432.600124,677432.600124,11126.000000,11126.000000,11126.000000,11126.000000,11126.000000,11126.000000
512,1350134.739099,1350134.739099,1350134.739099,1350134.739099,1350134.739099,1350134.739099,23300.000000,23300.000000,23300.000000,23300.000000,23300.000000,23300.000000
2,610037.157599,610037.157599,610037.157599,610037.157599,610037.157599,610037.157599,11153.000000,11153.000000,11153.000000,11153.000000,11153.000000,11153.000000
32768,941564.889001,941564.889001,941564.889001,941564.889001,941564.889001,941564.889001,16568.000000,16568.000000,16568.000000,16568.000000,16568.000000,16568.000000
128,1111887.585257,1111887.585257,1111887.585257,1111887.585257,1111887.585257,1111887.585257,18267.000000,18267.000000,18267.000000,18267.000000,18267.000000,18267.000000
32,756598.087255,756598.087255,756598.087255,756598.087255,756598.087255,756598.087255,14768.000000,14768.000000,14768.000000,14768.000000,14768.000000,14768.000000
16384,714032.984200,714032.984200,714032.984200,714032.984200,714032.984200,714032.984200,12850.000000,12850.000000,12850.000000,12850.000000,12850.000000,12850.000000
4096,1132101.512450,1132101.512450,1132101.512450,1132101.512450,1132101.512450,1132101.512450,21801.000000,21801.000000,21801.000000,21801.000000,21801.000000,21801.000000
16,802605.843669,802605.843669,802605.843669,802605.843669,802605.843669,802605.843669,13865.000000,13865.000000,13865.000000,13865.000000,13865.000000,13865.000000
8192,1096235.522674,1096235.522674,1096235.522674,1096235.522674,1096235.522674,1096235.522674,16471.000000,16471.000000,16471.000000,16471.000000,16471.000000,16471.000000
4,798180.711746,798180.711746,798180.711746,798180.711746,798180.711746,798180.711746,15044.000000,15044.000000,15044.000000,15044.000000,15044.000000,15044.000000
2048,1293493.948589,1293493.948589,1293493.948589,1293493.948589,1293493.948589,1293493.948589,22259.000000,22259.000000,22259.000000,22259.000000,22259.000000,22259.000000
